emp_id,cbi1,cbi2,cbi3,cbi4,cbi5,cbi6,cbi7,cbi8,cbi9,cbi10,cbi11,cbi12,cbi13,cbi14,cbi15,cbi16,cbi17,cbi18,cbi19
EI0904845ES,4,2,3,2,2,2,1,3,2,5,2,1,2,1,2,1,2,3,3
EI2302536ES,1,2,1,1,1,3,2,5,2,3,1,1,1,2,4,1,3,3,2
EI0306195ES,2,2,2,3,4,2,1,1,3,2,4,3,4,1,3,1,2,4,5
EI9403221ES,2,2,1,1,1,1,2,5,2,1,1,2,4,3,3,2,3,3,3
EI9704986ES,1,1,5,3,2,1,4,2,1,2,3,4,2,2,2,3,1,3,4
EI2602374ES,4,1,3,3,4,3,3,1,3,1,2,2,5,2,5,1,2,2,1
EI1901052ES,1,1,2,3,2,5,4,5,3,2,2,1,5,4,2,3,3,3,1
EI0703075ES,1,1,2,1,4,3,3,1,2,2,3,3,4,3,1,5,4,5,3
EI9102322ES,1,3,2,2,1,5,2,3,1,4,1,4,3,2,1,1,5,2,2
EI9804467ES,5,3,1,2,1,2,2,3,1,1,4,5,1,2,2,1,4,3,1
EI0404510ES,2,2,4,2,4,5,3,2,2,2,1,2,5,2,2,2,3,5,3
EI0201752ES,2,1,1,1,1,2,1,2,4,2,5,3,3,1,3,3,2,1,2
EI0603410ES,2,2,5,2,1,5,1,2,2,4,2,3,5,3,3,4,1,2,3
EI1101773ES,2,2,2,2,1,1,4,1,1,3,2,1,2,3,1,1,2,2,3
EI2401197ES,2,2,4,2,3,3,1,3,2,3,3,3,3,2,5,4,5,2,2
EI1101879ES,2,2,3,3,4,1,5,5,4,3,4,1,3,5,5,2,3,1,1
EI2602669ES,3,2,1,2,3,4,1,2,5,2,3,1,2,1,2,5,1,2,1
EI9306986ES,1,2,1,1,3,2,3,5,1,1,1,2,5,2,3,1,1,3,3
EI1302017ES,2,3,1,2,3,1,2,2,2,5,1,5,1,4,4,1,1,4,3
EI9802006ES,2,4,2,3,1,4,4,2,4,1,1,1,5,1,2,2,2,1,2
EI1506914ES,3,3,2,1,3,5,5,2,1,1,1,5,3,5,3,2,2,5,5
EI9301483ES,2,4,2,2,1,2,5,1,2,2,1,2,2,2,1,2,2,3,1
EI0103238ES,2,4,3,4,4,5,5,5,4,1,4,3,4,2,4,1,3,5,3
EI2400329ES,4,5,1,1,4,5,2,3,2,5,3,2,1,2,4,4,3,2,2
EI9600649ES,2,5,3,5,5,1,1,3,4,2,1,1,3,4,3,1,1,2,3
EI2202946ES,4,4,1,5,1,1,1,2,2,1,2,3,3,1,2,2,2,4,2
EI0603379ES,1,2,3,2,5,1,2,3,3,5,1,4,5,2,1,1,2,1,1
EI9701124ES,4,1,2,3,1,2,1,2,5,2,1,2,1,2,5,3,4,2,2
EI1503838ES,2,2,2,3,5,2,3,2,2,2,3,3,3,2,5,2,1,4,1
EI1102789ES,1,3,2,5,5,2,3,5,3,1,2,3,3,4,1,4,4,1,4
EI0404073ES,1,5,2,2,5,1,1,2,3,3,1,2,5,2,2,4,3,1,2
EI2203405ES,3,2,4,2,2,1,2,2,1,1,2,1,1,2,1,1,2,2,5
EI0004621ES,1,1,3,2,3,2,5,1,3,4,4,2,2,1,3,2,3,2,2
EI2606567ES,2,2,4,4,5,4,1,5,2,2,1,2,4,2,5,5,2,2,4
EI1505860ES,2,1,4,2,1,3,1,1,4,5,3,3,2,5,4,4,2,2,2
EI1301260ES,4,5,2,3,2,4,4,1,5,1,2,1,3,5,2,3,2,4,2
EI9704140ES,3,3,3,3,3,1,1,4,1,1,1,2,1,3,3,2,1,5,3
EI9705832ES,4,2,4,3,1,4,1,2,2,3,2,1,1,1,2,1,3,3,3
EI1506684ES,2,1,5,4,3,3,4,1,2,3,2,2,2,3,1,2,2,2,1
EI1001520ES,2,1,5,2,4,1,4,3,2,2,2,1,1,2,1,3,1,3,1
EI0801379ES,2,4,2,4,2,4,2,1,2,3,4,1,2,5,2,1,3,3,2
EI9605107ES,2,3,2,1,4,2,1,3,1,1,3,3,2,2,3,5,1,1,4
EI9201024ES,1,2,3,5,1,5,4,1,1,1,4,2,2,1,2,2,1,1,1
EI2204051ES,4,1,1,2,1,5,3,1,4,2,2,2,1,1,1,1,3,4,5
EI2602919ES,3,2,2,3,3,1,2,3,4,1,3,3,2,1,2,2,2,2,1
EI2405166ES,2,3,5,4,1,3,1,1,3,1,1,1,4,1,5,3,1,3,3
EI2006129ES,3,4,5,2,3,4,3,4,3,1,5,1,4,3,4,2,2,4,2
EI2003291ES,3,3,5,2,3,4,1,5,2,4,3,1,3,1,1,2,3,2,5
EI9400913ES,3,3,1,4,2,2,1,1,4,3,2,2,3,1,1,4,1,3,5
EI1502858ES,2,5,1,1,1,1,3,1,2,2,1,2,1,2,2,2,1,2,1
EI9006494ES,1,1,1,4,1,3,1,1,1,2,4,2,1,2,2,1,4,2,3
EI0701676ES,3,1,2,2,2,5,3,4,3,1,3,2,4,4,1,4,3,2,2
EI0401747ES,2,1,1,5,4,4,3,1,4,2,1,2,2,1,2,2,2,1,1
EI2403027ES,1,1,1,3,2,1,1,3,2,5,1,3,2,4,3,1,3,2,2
EI9504089ES,3,1,2,5,5,2,4,1,2,2,4,2,3,3,2,1,3,1,1
EI0501737ES,3,2,3,3,1,2,4,4,5,3,4,3,4,5,2,2,2,2,1
EI0501630ES,2,2,3,3,2,5,4,3,4,1,1,4,2,2,5,2,2,2,2
EI1106148ES,4,3,3,2,5,3,3,2,4,4,3,4,2,2,2,3,1,1,2
EI0400431ES,1,4,4,2,3,2,2,1,5,4,3,2,3,3,5,3,1,1,1
EI9001809ES,3,2,4,2,3,1,4,2,2,2,3,1,1,4,1,1,1,5,2
EI9904448ES,5,3,3,3,3,3,2,4,3,3,3,2,4,1,1,1,5,4,4
EI1803300ES,1,3,2,1,1,1,1,2,3,3,1,2,1,2,3,1,3,2,5
EI0706117ES,4,3,2,4,3,5,1,2,1,3,5,1,2,3,2,2,5,2,1
EI9304547ES,3,3,4,5,5,4,1,5,1,5,1,4,3,2,1,4,3,4,2
EI1900235ES,1,5,1,4,2,2,3,1,1,4,4,2,1,5,1,3,1,4,2
EI9804396ES,2,1,2,5,1,4,4,3,3,3,1,3,1,1,3,4,5,3,4
EI0402223ES,5,2,3,3,2,2,2,4,3,2,2,2,1,2,2,5,2,2,1
EI1105548ES,4,4,5,1,1,2,4,2,2,1,4,2,4,5,2,3,5,4,2
EI0404725ES,2,4,2,2,1,2,2,1,2,2,3,1,5,3,2,5,1,1,1
EI0705587ES,4,1,2,3,2,3,1,2,1,2,1,2,2,4,1,4,1,1,3
EI0704308ES,1,4,3,1,2,2,4,2,2,1,2,2,1,1,1,1,1,2,2
EI1706595ES,3,1,2,3,2,1,2,5,5,1,3,1,1,3,4,5,4,1,1
EI9701949ES,2,1,2,3,4,3,2,5,3,2,5,1,3,4,1,5,2,3,5
EI0506228ES,5,4,5,1,3,3,1,2,1,1,3,1,2,3,5,1,3,1,1
EI9706211ES,2,5,3,4,1,1,3,1,1,4,2,4,2,2,2,2,5,2,4
EI2206890ES,1,4,5,1,4,3,1,2,3,3,5,1,3,4,4,1,3,2,2
EI2606406ES,1,3,1,1,2,5,3,3,2,2,2,3,3,2,3,3,1,4,2
EI9101996ES,1,1,2,4,1,2,2,4,2,1,2,2,1,2,3,4,1,1,2
EI9702672ES,1,5,3,3,4,1,3,2,2,2,1,1,1,1,3,2,1,2,4
EI1405825ES,4,3,4,1,1,2,2,4,1,3,4,2,5,2,2,1,2,4,1
EI9902225ES,1,2,3,3,3,1,1,1,1,1,1,3,1,3,4,1,2,3,5
EI1101107ES,2,2,1,1,2,2,3,4,4,1,2,3,2,1,1,2,3,1,3
EI1205769ES,3,4,3,2,1,2,3,5,4,3,2,2,5,5,1,2,4,3,4
EI0900819ES,2,5,2,2,1,5,5,1,1,1,1,4,2,2,4,2,3,2,1
EI1106597ES,3,3,1,3,2,2,4,1,1,2,4,1,2,3,4,2,2,4,3
EI0004059ES,4,3,2,2,3,1,2,5,1,2,1,1,3,1,2,1,2,2,3
EI0805239ES,1,2,2,1,2,3,2,2,4,2,1,2,1,2,3,3,3,2,4
EI9805660ES,2,1,2,3,3,1,2,3,1,3,2,1,2,2,5,2,5,3,2
EI1201698ES,2,3,2,1,2,1,5,1,2,5,1,2,1,4,3,4,4,2,2
EI1003514ES,4,1,3,4,3,1,2,2,5,3,2,3,1,2,1,3,3,3,2
EI2500137ES,3,2,2,2,3,4,2,4,1,1,1,3,2,3,5,1,1,2,3
EI0901643ES,3,4,2,3,3,5,1,2,4,1,4,3,3,4,5,3,1,4,2
EI0905383ES,2,5,4,4,5,2,1,2,1,2,1,4,3,2,2,3,5,5,2
EI1604021ES,4,4,5,2,2,3,1,2,3,3,4,5,2,5,2,2,5,2,1
EI9806203ES,3,1,1,2,5,1,4,2,1,2,1,2,1,2,1,2,1,3,1
EI0701181ES,2,2,2,5,2,3,1,3,1,5,1,2,5,1,3,5,4,1,3
EI2504387ES,3,3,3,1,3,2,1,2,5,4,4,1,1,2,1,1,3,1,5
EI9700889ES,3,2,1,1,4,2,2,2,1,1,2,5,3,2,4,2,3,5,4
EI9702988ES,3,1,2,2,2,5,2,1,5,1,1,4,3,4,2,4,1,3,2
EI2505036ES,2,4,1,1,3,2,3,3,3,3,2,4,4,1,1,3,5,3,2
EI2202438ES,4,3,3,3,1,2,2,1,2,2,2,1,1,2,2,2,3,1,1
EI1403536ES,2,5,2,2,2,4,2,2,2,4,2,2,2,2,2,4,2,3,4
EI1403990ES,2,3,3,3,3,1,1,1,1,3,2,2,3,1,3,2,2,1,1
EI0000818ES,3,2,3,3,1,3,3,3,3,1,2,5,2,5,2,2,1,2,3
EI0501112ES,1,5,2,5,2,3,4,5,1,1,1,1,3,2,3,1,3,5,1
EI1304371ES,1,2,3,2,2,2,5,1,2,1,4,1,3,1,2,4,2,1,1
EI1502342ES,3,2,2,5,2,5,2,3,4,5,2,2,2,2,4,1,3,2,4
EI9603168ES,3,2,1,1,4,2,1,4,1,5,2,1,2,3,3,1,2,1,1
EI0705157ES,5,2,2,3,4,2,1,4,2,4,2,2,4,2,2,3,4,4,3
EI1504754ES,3,3,5,2,4,1,4,3,2,1,3,4,5,1,3,1,3,5,2
EI0405407ES,2,2,2,3,1,2,1,4,1,2,2,2,2,2,5,5,2,1,4
EI9203066ES,2,1,1,2,1,1,1,1,2,2,1,3,1,1,5,1,3,5,4
EI9201265ES,3,1,1,3,3,1,2,2,3,2,3,1,1,2,5,3,1,3,5
EI0500991ES,2,4,2,5,2,5,4,3,2,2,5,1,4,2,1,1,1,1,1
EI0101465ES,2,2,4,3,3,4,2,1,2,3,3,4,1,2,3,5,1,2,3
EI2301740ES,1,1,2,3,4,4,3,4,3,5,5,2,1,3,5,3,1,4,2
EI9805031ES,2,4,2,4,2,4,2,4,3,3,4,2,2,1,3,2,1,1,4
EI9604481ES,3,2,2,1,1,1,1,4,2,4,4,3,2,3,3,3,1,4,2
EI9900354ES,1,2,1,5,3,1,4,4,5,3,1,5,3,4,3,3,4,4,4
EI0105333ES,1,3,2,2,3,4,4,5,1,4,3,5,4,1,1,5,4,2,3
EI9305352ES,1,2,3,2,3,2,3,4,1,2,1,4,3,5,1,1,5,1,4
EI0806639ES,1,3,5,1,4,2,2,2,2,2,2,2,3,4,2,2,4,3,3
EI0701490ES,1,5,2,4,3,3,2,5,1,3,1,3,2,2,5,1,1,1,5
EI9704702ES,2,3,4,1,2,5,4,2,3,4,3,2,1,5,4,1,3,3,3
EI1004688ES,5,2,5,2,3,2,1,4,1,3,3,3,2,3,2,2,4,2,5
EI0103131ES,2,1,3,1,2,4,3,2,2,2,1,2,3,5,2,2,3,1,1
EI9501229ES,1,5,1,1,2,4,2,5,2,4,1,2,5,5,2,3,2,4,2
EI1504163ES,4,1,4,2,4,3,5,1,4,1,1,4,4,1,3,1,1,3,1
EI2104946ES,2,1,4,2,2,2,5,1,3,4,1,4,2,1,1,2,1,5,2
EI1403716ES,1,2,1,1,1,1,3,1,3,3,2,2,2,4,1,5,3,1,2
EI0106624ES,3,4,4,2,4,1,1,2,5,1,3,2,4,1,3,4,1,2,1
EI2603707ES,2,5,5,5,4,3,1,1,2,4,3,2,1,2,3,1,2,2,2
EI9506720ES,3,2,2,2,5,2,1,3,2,4,1,1,4,1,1,4,1,2,1
EI1500053ES,1,2,2,3,1,2,5,2,3,2,1,3,1,1,2,4,3,1,2
EI0204190ES,2,2,3,5,3,1,1,2,1,2,1,5,1,2,2,4,4,4,4
EI1204032ES,1,2,3,4,5,2,3,3,1,1,4,2,2,4,2,1,5,5,5
EI2004901ES,5,4,3,4,5,3,5,4,4,5,4,1,2,4,3,3,4,2,4
EI0503086ES,2,2,5,2,3,3,3,3,5,3,1,1,3,3,2,1,1,1,1
EI1800160ES,1,3,2,2,3,3,2,2,1,1,1,2,1,3,2,1,2,3,4
EI0404413ES,1,2,5,2,1,2,1,2,3,2,2,5,4,1,1,3,1,4,2
EI0301588ES,1,3,3,1,1,2,1,4,2,2,3,2,4,2,4,1,1,3,3
EI0201590ES,2,1,4,2,2,2,2,2,1,3,1,3,3,1,5,1,5,4,3
EI9401480ES,1,1,2,4,2,1,5,2,5,2,3,2,3,1,3,3,2,3,1
EI2604384ES,2,1,2,5,4,3,5,2,2,2,4,2,4,4,4,3,4,2,1
EI1803146ES,1,1,5,1,2,2,1,1,2,2,2,2,4,1,1,1,2,2,1
EI1101470ES,2,3,1,5,2,2,1,4,1,3,2,2,3,4,2,4,2,2,1
EI0604160ES,3,3,2,4,3,5,2,2,1,2,1,3,2,2,1,1,1,2,3
EI1503095ES,3,1,4,1,2,5,2,2,3,3,2,1,2,2,4,3,3,3,3
EI9306848ES,3,2,1,1,2,2,4,2,1,4,3,5,2,2,2,3,3,4,2
EI2005881ES,1,3,4,5,2,4,1,2,2,5,4,3,3,1,1,2,2,3,3
EI2202079ES,4,1,2,4,2,1,5,1,4,3,2,3,1,1,3,1,3,2,2
EI1306854ES,2,1,3,2,5,5,5,1,3,3,4,3,1,2,5,3,2,1,4
EI0004394ES,1,5,1,3,4,1,2,2,3,4,1,2,4,3,2,5,3,2,2
EI2606898ES,2,2,2,2,2,5,2,2,3,1,4,3,2,5,3,3,2,1,1
EI1604405ES,4,5,1,1,2,4,1,2,1,5,2,5,5,1,5,1,4,2,2
EI1102829ES,1,1,4,5,2,2,3,3,2,5,1,3,1,5,1,5,1,2,2
EI1900437ES,4,3,2,3,1,2,4,3,4,1,1,4,5,2,5,2,2,1,2
EI0006380ES,3,1,4,2,1,1,1,4,1,2,1,3,3,2,2,4,5,1,2
EI0006796ES,1,1,2,2,1,5,4,2,1,1,1,2,1,3,1,1,3,2,3
EI1702961ES,2,2,4,5,1,2,1,2,5,1,1,2,2,1,1,3,3,2,5
EI2604662ES,4,1,4,5,3,1,3,1,5,1,2,5,1,1,2,3,2,1,3
EI0501589ES,2,1,2,2,2,1,5,5,2,4,5,1,4,1,5,2,1,2,3
EI0004561ES,1,1,2,3,1,3,2,2,2,2,2,1,4,3,4,4,4,3,1
EI1902781ES,3,4,4,1,1,1,3,3,2,1,2,1,4,5,2,4,1,4,2
EI9106812ES,3,3,2,1,4,3,1,5,4,5,3,4,3,4,1,1,3,5,2
EI1201591ES,1,2,3,1,5,1,2,1,3,2,2,1,3,2,1,4,1,4,3
EI9004265ES,5,4,3,1,2,1,3,4,2,1,1,2,2,4,1,2,1,2,1
EI0200974ES,5,1,4,2,5,4,2,1,2,5,5,5,2,3,3,3,4,5,2
EI0001239ES,3,4,2,2,1,4,4,4,3,2,5,3,2,3,1,2,3,1,2
EI0502952ES,3,2,2,1,3,1,3,4,5,4,1,1,3,3,2,3,1,2,1
EI1202343ES,1,4,4,2,1,5,1,5,1,2,3,2,1,3,1,2,2,4,2
EI2206125ES,2,3,3,1,4,4,4,5,2,2,2,3,1,2,2,1,2,2,5
EI0506674ES,4,4,5,5,4,1,2,2,5,3,2,2,2,4,2,1,5,2,3
EI9204490ES,4,1,3,3,2,1,4,3,2,2,3,5,2,5,1,1,5,2,2
EI0405976ES,5,3,3,1,1,2,2,4,3,1,2,5,3,4,1,2,1,1,3
EI1502232ES,1,3,3,5,2,3,2,2,1,2,2,1,4,1,1,2,3,4,3
EI9703483ES,3,4,2,1,3,3,1,1,1,2,3,3,2,2,4,1,2,2,3
EI9501498ES,3,3,2,2,1,4,5,1,1,2,1,2,4,2,4,1,1,1,3
EI9900450ES,3,2,3,5,1,2,3,1,1,4,2,2,3,4,5,4,4,1,3
EI2002370ES,5,3,2,1,3,2,4,2,3,5,3,3,2,3,5,4,3,3,3
EI0704996ES,1,2,1,2,2,2,3,4,2,2,3,3,2,4,2,3,1,2,2
EI0604340ES,4,2,1,1,3,1,1,4,5,2,5,2,3,2,1,4,2,4,2
EI0902423ES,2,5,3,1,1,3,3,2,1,2,2,3,2,2,1,2,1,3,1
EI9906281ES,4,1,4,2,1,1,3,2,4,1,2,5,1,3,2,2,4,2,2
EI9405002ES,4,2,2,5,1,1,1,1,4,2,2,3,3,1,1,5,3,4,2
EI2204632ES,1,2,5,2,5,1,2,4,1,3,2,4,3,3,3,2,1,3,1
EI1801552ES,3,4,3,5,3,2,3,3,2,2,3,3,4,1,2,2,1,3,1
EI9706205ES,2,4,5,5,5,1,1,4,1,2,1,3,5,2,5,4,1,3,3
EI1901147ES,1,4,2,1,2,2,4,3,1,2,2,5,1,2,1,3,4,5,4
EI9306506ES,2,2,4,2,3,3,4,4,3,3,1,3,1,1,4,1,4,1,5
EI1302093ES,1,2,3,2,2,2,4,2,4,3,4,3,1,4,2,1,1,2,3
EI1701314ES,4,2,1,2,2,2,4,2,4,3,2,4,5,1,5,2,3,4,2
EI9602016ES,3,4,2,4,3,3,1,3,2,1,3,5,1,4,3,3,5,5,3
EI9800188ES,2,2,1,5,1,3,1,1,2,2,5,1,5,1,4,1,2,1,2
EI2503768ES,3,5,1,3,1,1,4,4,5,3,2,3,2,2,2,3,3,5,2
EI2005172ES,4,1,2,2,1,2,2,3,2,2,3,5,1,2,2,1,1,2,2
EI2001382ES,3,2,1,2,3,3,5,2,5,3,3,4,2,2,3,4,2,3,4
EI1704261ES,2,3,2,4,1,1,5,3,1,3,1,5,3,2,1,2,3,5,3
EI1700414ES,2,3,3,2,1,1,1,3,1,1,4,3,2,4,1,5,2,1,3
EI9606727ES,2,2,1,5,5,4,3,2,3,1,3,5,4,1,1,5,3,3,2
EI9700942ES,3,3,1,3,1,5,5,5,3,2,1,1,1,2,1,4,4,3,1
EI0300802ES,2,1,2,1,1,4,5,2,2,1,2,3,1,2,4,1,1,2,1
EI1603337ES,2,3,2,2,2,1,3,2,2,5,2,2,4,2,2,1,4,2,2
EI1506556ES,5,1,5,2,3,2,3,2,4,1,3,1,1,3,2,2,1,2,1
EI9702751ES,3,1,4,1,4,3,1,2,1,1,2,3,2,1,3,4,1,2,2
EI9003465ES,2,4,3,4,2,1,4,2,1,5,3,2,1,5,2,2,5,1,1
EI1404289ES,3,3,2,2,4,3,2,3,4,1,3,3,2,3,2,5,4,2,2
EI9800257ES,1,2,2,2,2,2,4,2,3,2,5,3,1,5,1,2,2,1,2
EI9703983ES,1,1,4,4,1,2,5,2,4,1,3,4,5,2,3,1,3,1,3
EI1406866ES,2,1,2,4,1,3,1,2,1,3,1,1,2,3,3,3,2,2,1
EI2203200ES,5,5,1,1,2,4,5,4,5,1,5,1,3,5,2,1,2,2,5
EI1102236ES,5,3,1,1,5,5,3,4,2,1,1,1,2,2,2,4,5,2,2
EI9800648ES,1,2,2,2,3,3,2,4,4,5,2,2,1,3,3,1,2,2,4
EI2001768ES,2,2,3,1,5,5,4,2,2,1,5,3,3,5,2,3,3,1,2
EI9004794ES,1,2,3,1,2,3,1,3,3,3,1,2,3,1,2,1,4,4,5
EI0506625ES,5,1,2,3,4,3,2,2,1,1,3,3,1,2,1,1,3,2,5
EI1706469ES,5,5,2,4,1,1,3,5,3,1,5,1,2,2,2,1,2,2,2
EI1605910ES,2,4,2,2,5,1,5,4,1,3,3,2,4,1,4,3,4,4,2
EI2203830ES,3,2,5,5,2,1,4,3,2,4,3,2,4,1,1,1,3,2,1
EI9700025ES,3,1,2,2,5,4,1,1,4,1,1,3,3,1,5,1,5,1,1
EI0606789ES,2,2,1,3,1,3,4,4,2,3,2,2,5,2,2,5,2,4,1
EI0901089ES,4,2,1,2,1,4,1,3,2,2,3,1,1,1,2,5,3,4,2
EI1106400ES,2,2,2,4,1,4,3,1,3,2,4,1,2,2,2,2,1,2,3
EI9102695ES,2,4,2,2,1,3,1,1,2,4,3,1,3,3,4,5,2,5,4
EI1705147ES,2,2,4,2,1,5,2,1,3,3,1,5,3,2,2,3,2,3,4
EI0205877ES,1,1,3,4,2,3,2,3,1,1,2,1,2,1,4,1,4,4,2
EI1000113ES,5,1,3,2,2,3,1,2,2,3,4,3,2,1,3,2,2,1,2
EI1702842ES,1,4,2,5,1,2,2,1,4,2,1,4,2,3,2,3,2,1,1
EI9702312ES,2,3,4,1,4,3,2,1,2,3,2,4,4,2,1,3,4,3,3
EI2503442ES,2,2,1,2,3,2,1,4,2,1,2,2,2,5,2,2,1,3,1
EI1703825ES,2,2,5,2,2,5,2,4,4,1,1,2,2,1,1,2,1,5,5
EI1506648ES,2,3,3,3,2,4,1,3,4,3,4,3,1,1,2,3,1,2,1
EI1404681ES,1,2,1,3,2,3,2,5,3,5,2,3,1,4,3,2,2,4,1
EI1400057ES,1,2,1,3,3,2,5,5,1,1,3,3,2,4,2,3,2,5,1
EI9701310ES,2,1,2,1,2,2,3,3,1,3,1,3,1,1,5,1,1,4,3
EI2100696ES,2,1,1,4,5,3,2,3,2,4,2,3,3,1,1,5,2,3,1
EI1705092ES,1,2,2,1,2,3,3,3,1,2,1,3,1,4,1,3,5,2,2
EI9001228ES,3,2,5,2,1,3,3,5,1,5,5,2,3,1,3,2,4,5,1
EI2202000ES,2,3,1,3,1,1,1,3,2,5,4,1,3,3,3,2,1,1,4
EI1500277ES,2,3,4,5,2,1,3,2,4,1,4,3,5,3,5,2,2,2,1
EI9303672ES,3,1,3,2,2,4,2,1,5,1,4,1,2,4,2,3,5,4,4
EI1506325ES,1,4,4,2,2,4,3,2,5,4,3,1,4,5,2,3,3,2,5
EI9201834ES,4,2,5,2,1,1,1,2,2,2,5,1,2,1,2,3,3,4,4
EI1505545ES,3,1,2,1,2,3,5,2,1,4,3,2,1,4,1,1,3,4,5
EI1200683ES,2,4,5,2,3,2,2,3,2,1,3,1,4,1,1,2,4,3,2
EI9205669ES,2,3,1,2,2,3,1,2,4,4,4,1,3,4,1,1,1,1,1
EI0006591ES,3,1,4,5,2,2,2,4,1,1,1,3,4,2,2,2,2,5,1
EI1905060ES,3,5,2,1,5,2,1,1,4,5,5,3,2,1,3,2,4,1,1
EI1103949ES,5,3,2,5,2,4,4,3,3,2,2,1,3,2,2,2,1,2,2
EI9501138ES,2,3,1,2,4,3,4,2,1,4,2,3,1,1,2,2,1,1,3
EI0502768ES,2,1,5,1,3,3,1,1,2,2,2,4,3,1,4,3,2,1,1
EI9505235ES,2,1,3,1,1,1,2,3,4,5,1,5,1,3,1,1,4,3,1
EI1704403ES,1,2,2,4,3,1,1,1,2,2,3,2,1,1,3,5,3,3,5
EI1200943ES,2,1,1,2,1,1,4,2,4,2,2,1,4,3,1,1,2,1,2
EI0301037ES,1,1,3,4,4,3,2,1,5,5,2,5,2,1,3,3,1,4,1
EI1103654ES,5,1,3,2,1,3,4,3,2,2,2,4,2,5,1,2,4,1,2
EI1305969ES,2,1,2,5,1,2,1,3,4,2,3,1,5,5,2,3,2,3,2
EI0301347ES,2,1,5,2,4,1,4,2,1,2,1,1,2,3,5,2,3,2,3
EI0106046ES,1,3,1,3,1,1,2,5,4,5,4,2,3,3,2,2,3,3,1
EI1004057ES,4,1,1,4,3,4,4,5,2,2,1,3,1,3,1,3,4,3,2
EI9502785ES,4,4,4,2,3,4,1,3,4,3,4,3,3,2,1,1,5,3,1
EI9604415ES,2,2,3,1,3,1,2,3,2,2,2,2,2,3,1,1,1,2,4
EI9602385ES,4,5,2,3,3,4,1,3,1,2,2,5,2,2,4,3,1,1,1
EI9702989ES,2,1,1,1,2,2,2,2,3,1,5,3,3,3,2,3,1,2,4
EI0100116ES,3,4,1,2,3,1,1,2,2,5,3,2,5,5,3,2,2,1,2
EI0604875ES,3,2,4,2,2,2,3,1,3,2,2,1,4,3,3,1,2,3,3
EI1303401ES,2,5,1,2,2,2,3,4,5,4,3,2,3,5,4,1,2,1,1
EI0906965ES,1,3,2,3,3,2,5,3,5,4,3,1,5,2,5,4,1,2,2
EI9703120ES,3,2,1,1,1,2,2,4,1,2,3,1,1,5,2,5,1,4,4
EI9106095ES,3,1,1,1,3,1,2,2,3,4,4,2,1,1,4,2,3,3,1
EI2503602ES,1,2,3,3,2,3,5,1,2,3,1,1,3,4,4,2,1,1,2
EI0805024ES,3,4,2,2,4,5,1,2,2,1,1,4,5,4,2,2,2,5,5
EI0402820ES,1,2,3,2,4,1,2,1,3,2,5,2,5,1,1,2,3,2,4
EI0303552ES,3,3,4,4,1,4,1,3,4,1,2,4,4,3,1,1,3,1,2
EI2505747ES,5,5,1,3,3,3,2,5,2,1,3,2,3,2,4,2,3,4,3
EI0205826ES,4,1,2,5,5,5,4,5,2,2,3,5,2,1,2,3,1,5,2
EI0105754ES,3,4,1,2,1,4,3,2,4,2,2,1,2,3,4,3,2,1,2
EI9800082ES,2,2,4,3,1,4,5,5,3,1,4,1,3,1,4,4,2,2,5
EI1203022ES,5,3,3,2,1,3,4,2,1,1,4,5,3,4,1,4,5,1,1
EI9701973ES,2,3,5,1,3,1,3,2,2,1,3,3,2,2,4,1,1,1,2
EI0401715ES,3,1,4,4,1,5,1,1,5,3,3,4,2,4,4,4,5,2,2
EI2104487ES,4,1,1,2,5,1,1,3,3,2,2,1,2,1,2,2,3,1,4
EI9305262ES,1,2,5,2,2,3,2,1,3,2,1,3,1,3,1,3,3,2,1
EI0503857ES,4,1,4,3,3,4,4,2,4,5,4,2,2,1,4,1,2,3,1
EI0304512ES,5,3,2,2,2,1,2,3,2,3,1,1,3,4,4,2,2,1,4
EI1001947ES,3,2,5,5,2,5,4,2,2,5,2,4,1,2,4,2,4,1,4
EI9704307ES,3,3,5,2,2,1,2,4,2,2,2,2,3,2,3,5,2,2,5
EI1006026ES,5,2,2,2,3,4,2,2,4,4,5,2,1,1,2,5,4,4,4
EI1604907ES,4,3,1,1,3,3,5,3,2,2,5,4,4,1,2,2,2,2,1
EI9503489ES,1,1,1,2,2,4,3,1,4,1,2,5,4,3,3,4,2,2,4
EI0201611ES,4,3,3,3,2,4,4,3,4,1,3,1,2,4,4,1,2,1,2
EI2304856ES,1,1,5,4,5,1,1,3,2,2,3,1,2,5,4,1,4,1,3
EI0701252ES,1,2,2,5,5,2,5,5,2,1,3,1,4,4,2,2,2,1,4
EI9103981ES,2,1,3,5,2,3,3,2,5,4,2,3,2,2,1,3,3,3,2
EI2403071ES,1,2,3,2,4,3,2,4,2,1,1,5,2,4,2,4,2,1,1
EI0404258ES,4,1,2,1,4,2,2,2,2,3,1,1,5,2,5,1,2,5,2
EI2606838ES,1,1,3,1,3,1,1,2,1,4,5,1,4,1,2,2,2,4,1
EI0304003ES,4,5,2,1,4,1,2,3,1,4,3,3,3,4,1,3,2,1,3
EI0206999ES,5,1,2,4,1,3,3,5,2,3,1,2,1,3,3,1,1,5,2
EI9905429ES,3,3,1,2,1,3,4,5,1,1,1,4,1,2,1,2,2,3,1
EI0203376ES,5,5,3,4,2,5,5,2,3,5,2,5,4,1,3,2,1,4,3
EI0300666ES,2,4,2,3,2,5,1,2,4,1,2,2,4,5,4,5,2,2,3
