emp_id,year,mes,hours_normal,hours_extra,absence,absence_unapprove,lateness,rating
EI2303994ES,2025,7,159,0,0,0,0,3
EI2303994ES,2025,8,153,3,0,0,1,1
EI2303994ES,2025,9,175,9,1,0,0,1
EI2303994ES,2025,10,152,5,0,0,0,3
EI2303994ES,2025,11,153,1,1,0,1,3
EI2303994ES,2025,12,170,7,1,0,3,3
EI2303994ES,2026,1,163,7,0,0,1,2
EI1303995ES,2025,2,158,15,0,0,1,3
EI1303995ES,2025,3,148,6,0,0,0,3
EI1303995ES,2025,4,162,2,1,0,0,3
EI1303995ES,2025,5,168,2,1,2,0,3
EI1303995ES,2025,6,157,6,0,1,2,3
EI1303995ES,2025,7,174,4,2,0,2,4
EI1303995ES,2025,8,172,7,2,1,1,2
EI1303995ES,2025,9,162,24,1,0,1,1
EI1303995ES,2025,10,168,4,0,1,1,3
EI1303995ES,2025,11,168,9,0,0,1,3
EI1303995ES,2025,12,149,2,0,0,0,1
EI1303995ES,2026,1,166,8,1,0,4,2
EI1403996ES,2025,2,164,12,0,0,1,2
EI1403996ES,2025,3,164,9,0,0,0,2
EI1403996ES,2025,4,150,16,0,0,2,3
EI1403996ES,2025,5,159,7,0,0,0,2
EI1403996ES,2025,6,155,22,1,0,3,3
EI1403996ES,2025,7,170,11,2,0,0,1
EI1403996ES,2025,8,168,4,1,1,0,3
EI1403996ES,2025,9,154,0,0,0,1,3
EI1403996ES,2025,10,165,5,0,1,2,2
EI1403996ES,2025,11,151,3,2,0,2,1
EI1403996ES,2025,12,158,3,0,0,2,2
EI1403996ES,2026,1,162,7,0,0,2,2
EI9603997ES,2025,2,160,20,0,0,1,2
EI9603997ES,2025,3,154,20,0,0,1,3
EI9603997ES,2025,4,162,2,0,0,0,2
EI9603997ES,2025,5,163,0,1,0,1,3
EI9603997ES,2025,6,168,5,0,0,0,2
EI9603997ES,2025,7,154,4,0,0,0,2
EI9603997ES,2025,8,145,9,0,0,0,1
EI9603997ES,2025,9,154,11,0,0,2,1
EI9603997ES,2025,10,161,3,1,0,0,2
EI9603997ES,2025,11,155,10,0,0,0,1
EI9603997ES,2025,12,165,1,1,0,0,3
EI9603997ES,2026,1,152,3,1,0,1,3
EI2603998ES,2025,2,164,1,2,1,0,4
EI2603998ES,2025,3,160,1,0,0,2,3
EI2603998ES,2025,4,162,4,1,1,0,4
EI2603998ES,2025,5,173,6,1,0,0,2
EI2603998ES,2025,6,160,2,2,1,4,1
EI2603998ES,2025,7,160,6,1,1,0,3
EI2603998ES,2025,8,164,6,0,0,2,3
EI2603998ES,2025,9,153,0,0,0,3,2
EI2603998ES,2025,10,148,9,0,0,0,2
EI2603998ES,2025,11,163,0,0,0,0,1
EI2603998ES,2025,12,166,9,0,0,2,3
EI2603998ES,2026,1,151,1,0,1,2,3
EI0403999ES,2025,2,158,1,0,0,3,4
EI0403999ES,2025,3,144,4,1,0,2,4
EI0403999ES,2025,4,164,0,1,0,1,2
EI0403999ES,2025,5,148,2,1,0,2,3
EI0403999ES,2025,6,158,4,0,0,0,3
EI0403999ES,2025,7,154,9,1,0,0,3
EI0403999ES,2025,8,157,4,0,0,1,2
EI0403999ES,2025,9,161,7,0,0,0,1
EI0403999ES,2025,10,149,11,1,1,1,3
EI0403999ES,2025,11,163,5,1,0,0,1
EI0403999ES,2025,12,164,0,2,0,1,1
EI0403999ES,2026,1,163,3,2,0,0,1
EI1304000ES,2025,2,165,3,0,0,0,2
EI1304000ES,2025,3,131,2,2,0,3,3
EI1304000ES,2025,4,152,20,0,0,2,3
EI1304000ES,2025,5,167,3,0,0,1,3
EI1304000ES,2025,6,153,5,0,0,2,3
EI1304000ES,2025,7,154,4,0,0,2,3
EI1304000ES,2025,8,171,8,0,0,0,2
EI1304000ES,2025,9,150,5,0,2,1,3
EI1304000ES,2025,10,167,12,0,0,1,2
EI1304000ES,2025,11,162,2,1,1,1,3
EI1304000ES,2025,12,163,6,1,0,0,1
EI1304000ES,2026,1,150,7,0,0,0,2
EI2304001ES,2025,2,161,7,0,0,1,2
EI2304001ES,2025,3,157,1,0,0,1,1
EI2304001ES,2025,4,159,4,0,0,1,3
EI2304001ES,2025,5,161,5,1,0,0,1
EI2304001ES,2025,6,153,9,2,0,1,3
EI2304001ES,2025,7,153,0,0,0,2,3
EI2304001ES,2025,8,147,3,2,0,0,3
EI2304001ES,2025,9,164,3,0,0,2,2
EI2304001ES,2025,10,175,6,1,0,1,3
EI2304001ES,2025,11,150,9,0,0,1,3
EI2304001ES,2025,12,156,11,0,0,0,2
EI2304001ES,2026,1,165,3,1,0,1,3
EI9204002ES,2025,2,164,9,0,0,0,1
EI9204002ES,2025,3,158,13,0,0,2,3
EI9204002ES,2025,4,157,2,1,1,0,3
EI9204002ES,2025,5,161,5,2,0,0,3
EI9204002ES,2025,6,157,4,1,0,1,3
EI9204002ES,2025,7,168,5,0,0,1,2
EI9204002ES,2025,8,160,9,0,0,1,2
EI9204002ES,2025,9,153,3,1,0,1,4
EI9204002ES,2025,10,160,6,0,1,1,3
EI9204002ES,2025,11,165,8,1,1,1,4
EI9204002ES,2025,12,166,12,0,0,1,3
EI9204002ES,2026,1,159,2,1,1,4,3
EI0304003ES,2025,2,152,15,0,2,0,4
EI0304003ES,2025,3,145,3,2,0,1,3
EI0304003ES,2025,4,173,3,1,0,3,3
EI0304003ES,2025,5,174,9,2,0,1,1
EI0304003ES,2025,6,155,15,0,1,1,4
EI0304003ES,2025,7,160,2,0,0,0,3
EI0304003ES,2025,8,157,2,0,1,0,3
EI0304003ES,2025,9,166,13,0,0,1,3
EI0304003ES,2025,10,162,1,0,0,0,1
EI0304003ES,2025,11,151,12,0,0,1,3
EI0304003ES,2025,12,154,1,1,2,0,3
EI0304003ES,2026,1,154,5,1,0,0,2
EI9604004ES,2025,2,149,2,0,0,2,3
EI9604004ES,2025,3,146,8,0,0,0,1
EI9604004ES,2025,4,169,1,2,0,0,1
EI9604004ES,2025,5,160,1,0,1,1,2
EI9604004ES,2025,6,153,0,3,0,0,2
EI9604004ES,2025,7,160,8,1,0,1,4
EI9604004ES,2025,8,146,4,0,0,1,4
EI9604004ES,2025,9,155,7,0,1,1,3
EI9604004ES,2025,10,166,7,0,0,1,3
EI9604004ES,2025,11,163,0,0,0,3,3
EI9604004ES,2025,12,156,8,0,0,0,1
EI9604004ES,2026,1,152,1,2,0,1,3
EI9304005ES,2025,2,158,16,0,1,1,3
EI9304005ES,2025,3,160,3,1,0,1,3
EI9304005ES,2025,4,164,16,0,0,1,3
EI9304005ES,2025,5,149,9,0,2,1,2
EI9304005ES,2025,6,161,15,0,0,0,1
EI9304005ES,2025,7,153,1,0,1,1,3
EI9304005ES,2025,8,155,13,2,0,0,3
EI9304005ES,2025,9,156,8,0,0,3,3
EI9304005ES,2025,10,157,1,0,1,3,4
EI9304005ES,2025,11,142,6,1,0,0,3
EI9304005ES,2025,12,155,5,3,1,1,3
EI9304005ES,2026,1,145,0,1,0,1,2
EI1104006ES,2025,2,159,9,0,0,1,3
EI1104006ES,2025,3,152,6,0,0,1,2
EI1104006ES,2025,4,152,1,0,0,0,3
EI1104006ES,2025,5,153,1,1,0,2,3
EI1104006ES,2025,6,178,12,0,0,0,3
EI1104006ES,2025,7,154,11,0,2,1,2
EI1104006ES,2025,8,166,3,0,0,1,1
EI1104006ES,2025,9,161,8,1,0,0,3
EI1104006ES,2025,10,161,5,2,0,0,3
EI1104006ES,2025,11,155,4,1,0,1,3
EI1104006ES,2025,12,154,2,2,0,0,2
EI1104006ES,2026,1,162,5,1,0,2,3
EI9504007ES,2025,2,153,1,1,1,1,3
EI9504007ES,2025,3,158,3,1,0,0,3
EI9504007ES,2025,4,162,5,0,0,1,2
EI9504007ES,2025,5,165,4,0,0,2,3
EI9504007ES,2025,6,174,6,0,1,1,3
EI9504007ES,2025,7,158,3,1,2,1,4
EI9504007ES,2025,8,157,9,2,1,0,2
EI9504007ES,2025,9,164,2,1,0,0,2
EI9504007ES,2025,10,170,1,2,0,1,1
EI9504007ES,2025,11,169,9,2,0,1,3
EI9504007ES,2025,12,156,4,1,0,0,1
EI9504007ES,2026,1,165,5,1,0,2,3
EI0804008ES,2025,2,171,0,0,0,0,3
EI0804008ES,2025,3,169,8,0,0,1,3
EI0804008ES,2025,4,175,9,0,0,1,3
EI0804008ES,2025,5,155,0,0,0,0,2
EI0804008ES,2025,6,150,4,0,0,1,1
EI0804008ES,2025,7,162,1,2,0,2,1
EI0804008ES,2025,8,157,8,0,0,0,3
EI0804008ES,2025,9,157,3,1,0,5,2
EI0804008ES,2025,10,170,1,0,0,1,3
EI0804008ES,2025,11,164,10,0,0,1,2
EI0804008ES,2025,12,171,6,1,0,5,3
EI0804008ES,2026,1,159,12,0,0,1,2
EI9004009ES,2025,2,149,6,0,0,0,3
EI9004009ES,2025,3,161,10,1,1,0,2
EI9004009ES,2025,4,150,3,0,0,3,2
EI9004009ES,2025,5,160,3,0,0,0,2
EI9004009ES,2025,6,149,5,2,1,1,3
EI9004009ES,2025,7,164,1,0,0,3,3
EI9004009ES,2025,8,149,5,1,0,0,3
EI9004009ES,2025,9,177,3,0,0,1,2
EI9004009ES,2025,10,168,7,2,0,3,3
EI9004009ES,2025,11,149,6,1,0,0,3
EI9004009ES,2025,12,161,5,1,1,0,3
EI9004009ES,2026,1,158,5,1,0,0,2
EI9104010ES,2025,2,156,5,0,0,1,1
EI9104010ES,2025,3,173,2,0,1,1,3
EI9104010ES,2025,4,161,2,2,0,2,3
EI9104010ES,2025,5,148,8,1,0,0,2
EI9104010ES,2025,6,170,2,1,1,1,3
EI9104010ES,2025,7,156,5,1,0,0,2
EI9104010ES,2025,8,160,1,0,0,2,2
EI9104010ES,2025,9,149,14,1,1,1,2
EI9104010ES,2025,10,166,6,0,1,0,2
EI9104010ES,2025,11,152,4,0,0,2,3
EI9104010ES,2025,12,151,12,0,0,3,3
EI9104010ES,2026,1,168,2,0,0,1,3
EI2204011ES,2025,2,159,5,0,0,1,1
EI2204011ES,2025,3,161,6,0,1,1,4
EI2204011ES,2025,4,154,6,0,1,2,1
EI2204011ES,2025,5,159,7,3,0,1,3
EI2204011ES,2025,6,175,6,1,0,0,2
EI2204011ES,2025,7,167,13,1,0,0,3
EI2204011ES,2025,8,167,28,3,0,0,3
EI2204011ES,2025,9,157,7,1,0,1,3
EI2204011ES,2025,10,161,4,0,1,0,2
EI2204011ES,2025,11,159,4,0,0,2,3
EI2204011ES,2025,12,152,6,1,0,2,4
EI2204011ES,2026,1,139,1,0,0,2,2
EI9504012ES,2025,2,166,2,1,1,0,3
EI9504012ES,2025,3,148,23,3,1,2,4
EI9504012ES,2025,4,156,6,0,0,0,2
EI9504012ES,2025,5,161,14,0,0,1,2
EI9504012ES,2025,6,161,6,0,1,1,2
EI9504012ES,2025,7,163,2,1,0,0,3
EI9504012ES,2025,8,154,10,0,0,0,2
EI9504012ES,2025,9,161,2,0,1,3,3
EI9504012ES,2025,10,166,4,1,0,1,2
EI9504012ES,2025,11,168,13,1,0,1,3
EI9504012ES,2025,12,160,6,0,2,1,2
EI9504012ES,2026,1,160,7,0,0,3,3
EI0604013ES,2025,2,166,3,1,0,2,2
EI0604013ES,2025,3,164,2,1,0,0,3
EI0604013ES,2025,4,165,19,1,0,1,3
EI0604013ES,2025,5,170,5,1,0,0,3
EI0604013ES,2025,6,163,8,0,0,0,2
EI0604013ES,2025,7,149,2,1,0,1,3
EI0604013ES,2025,8,161,6,2,0,0,2
EI0604013ES,2025,9,164,4,0,0,1,3
EI0604013ES,2025,10,151,2,1,0,0,1
EI0604013ES,2025,11,157,2,1,1,0,3
EI0604013ES,2025,12,164,1,0,0,1,3
EI0604013ES,2026,1,159,6,1,0,0,3
EI0604014ES,2025,2,158,2,0,0,3,4
EI0604014ES,2025,3,159,1,0,0,0,3
EI0604014ES,2025,4,156,3,0,0,1,3
EI0604014ES,2025,5,158,1,0,0,1,2
EI0604014ES,2025,6,162,0,0,1,0,2
EI0604014ES,2025,7,143,10,0,0,1,4
EI0604014ES,2025,8,162,4,1,0,2,2
EI0604014ES,2025,9,173,5,0,0,3,1
EI0604014ES,2025,10,147,4,2,0,0,3
EI0604014ES,2025,11,153,10,1,0,1,1
EI0604014ES,2025,12,155,11,0,1,0,1
EI0604014ES,2026,1,150,1,0,0,1,4
EI1204015ES,2025,2,156,4,0,0,0,3
EI1204015ES,2025,3,158,4,0,0,3,3
EI1204015ES,2025,4,160,6,0,0,1,3
EI1204015ES,2025,5,162,4,1,0,1,3
EI1204015ES,2025,6,154,5,0,0,0,3
EI1204015ES,2025,7,169,7,0,0,3,1
EI1204015ES,2025,8,159,7,0,0,2,2
EI1204015ES,2025,9,167,20,1,0,1,2
EI1204015ES,2025,10,154,1,2,0,0,2
EI1204015ES,2025,11,159,6,0,0,0,2
EI1204015ES,2025,12,154,6,0,0,2,2
EI1204015ES,2026,1,169,0,1,2,2,3
EI9204016ES,2025,2,157,5,0,0,0,3
EI9204016ES,2025,3,150,5,1,0,0,3
EI9204016ES,2025,4,157,2,0,0,2,4
EI9204016ES,2025,5,163,2,0,1,1,2
EI9204016ES,2025,6,159,2,0,0,1,2
EI9204016ES,2025,7,160,6,1,0,1,3
EI9204016ES,2025,8,160,10,0,1,0,2
EI9204016ES,2025,9,168,7,0,1,2,4
EI9204016ES,2025,10,170,16,0,0,3,3
EI9204016ES,2025,11,154,3,1,0,0,3
EI9204016ES,2025,12,161,3,0,1,0,3
EI9204016ES,2026,1,152,13,0,0,1,3
EI9804017ES,2025,2,166,18,1,0,1,3
EI9804017ES,2025,3,158,5,0,1,0,2
EI9804017ES,2025,4,160,4,2,0,2,4
EI9804017ES,2025,5,143,7,0,1,1,1
EI9804017ES,2025,6,150,6,1,0,2,2
EI9804017ES,2025,7,151,6,0,1,1,3
EI9804017ES,2025,8,163,0,0,0,0,3
EI9804017ES,2025,9,164,5,1,1,1,2
EI9804017ES,2025,10,162,7,3,1,1,3
EI9804017ES,2025,11,150,7,1,0,2,3
EI9804017ES,2025,12,161,6,0,0,4,4
EI9804017ES,2026,1,168,7,0,0,1,1
EI9204018ES,2025,2,158,18,1,0,0,2
EI9204018ES,2025,3,156,6,1,0,1,3
EI9204018ES,2025,4,167,15,2,0,0,3
EI9204018ES,2025,5,175,5,0,0,0,2
EI9204018ES,2025,6,166,6,1,0,3,3
EI9204018ES,2025,7,168,0,0,0,1,2
EI9204018ES,2025,8,150,9,0,0,0,3
EI9204018ES,2025,9,162,5,0,0,0,2
EI9204018ES,2025,10,171,4,0,0,0,3
EI9204018ES,2025,11,168,5,0,0,1,3
EI9204018ES,2025,12,152,8,3,0,1,3
EI9204018ES,2026,1,161,9,0,0,1,2
EI2504019ES,2025,2,160,7,0,0,1,3
EI2504019ES,2025,3,164,3,0,0,0,3
EI2504019ES,2025,4,166,10,1,3,3,1
EI2504019ES,2025,5,152,0,0,2,0,3
EI2504019ES,2025,6,170,11,0,0,1,3
EI2504019ES,2025,7,153,6,1,0,0,1
EI2504019ES,2025,8,158,1,0,0,2,3
EI2504019ES,2025,9,161,4,0,0,2,3
EI2504019ES,2025,10,162,1,0,0,1,3
EI2504019ES,2025,11,163,3,0,0,1,4
EI2504019ES,2025,12,167,13,1,1,1,2
EI2504019ES,2026,1,154,3,0,0,1,1
EI1004020ES,2025,2,166,6,0,0,2,3
EI1004020ES,2025,3,166,12,4,0,0,3
EI1004020ES,2025,4,170,6,1,1,1,4
EI1004020ES,2025,5,165,1,1,0,2,4
EI1004020ES,2025,6,170,19,2,0,0,3
EI1004020ES,2025,7,148,5,0,0,1,2
EI1004020ES,2025,8,153,4,2,0,1,4
EI1004020ES,2025,9,144,7,0,0,2,3
EI1004020ES,2025,10,152,7,0,0,0,3
EI1004020ES,2025,11,170,13,0,1,0,1
EI1004020ES,2025,12,169,8,0,0,2,4
EI1004020ES,2026,1,173,2,1,0,3,3
EI1604021ES,2025,2,177,6,0,0,0,3
EI1604021ES,2025,3,155,10,2,0,0,2
EI1604021ES,2025,4,177,6,1,0,1,2
EI1604021ES,2025,5,152,12,0,1,1,4
EI1604021ES,2025,6,171,8,1,0,1,3
EI1604021ES,2025,7,156,11,1,0,0,1
EI1604021ES,2025,8,159,4,2,0,0,3
EI1604021ES,2025,9,156,7,0,0,1,3
EI1604021ES,2025,10,154,7,0,0,1,3
EI1604021ES,2025,11,160,8,0,0,2,3
EI1604021ES,2025,12,157,7,0,0,1,2
EI1604021ES,2026,1,163,2,1,0,0,3
EI1404022ES,2025,2,156,2,2,0,0,2
EI1404022ES,2025,3,159,10,4,0,0,3
EI1404022ES,2025,4,162,3,0,0,0,3
EI1404022ES,2025,5,161,2,1,2,1,3
EI1404022ES,2025,6,166,4,0,0,0,2
EI1404022ES,2025,7,160,1,0,0,1,4
EI1404022ES,2025,8,159,1,0,0,0,2
EI1404022ES,2025,9,158,4,0,0,1,3
EI1404022ES,2025,10,151,9,0,0,1,3
EI1404022ES,2025,11,162,4,2,0,1,1
EI1404022ES,2025,12,142,7,0,0,0,2
EI1404022ES,2026,1,166,3,0,1,0,4
EI2004023ES,2025,2,164,8,0,0,0,3
EI2004023ES,2025,3,168,8,0,0,3,3
EI2004023ES,2025,4,151,6,0,0,2,2
EI2004023ES,2025,5,146,3,0,0,1,1
EI2004023ES,2025,6,152,4,0,0,0,3
EI2004023ES,2025,7,158,8,0,0,1,4
EI2004023ES,2025,8,151,2,1,0,0,3
EI2004023ES,2025,9,158,3,0,0,0,3
EI2004023ES,2025,10,151,2,1,0,1,3
EI2004023ES,2025,11,153,5,0,0,2,2
EI2004023ES,2025,12,154,10,0,0,1,1
EI2004023ES,2026,1,158,2,1,0,0,3
EI1604024ES,2025,2,172,3,0,2,0,3
EI1604024ES,2025,3,173,5,0,0,0,2
EI1604024ES,2025,4,163,1,0,0,2,2
EI1604024ES,2025,5,154,4,0,0,0,3
EI1604024ES,2025,6,158,4,1,0,1,2
EI1604024ES,2025,7,163,5,1,2,3,3
EI1604024ES,2025,8,155,5,0,0,1,2
EI1604024ES,2025,9,159,2,0,1,1,3
EI1604024ES,2025,10,144,14,2,0,1,3
EI1604024ES,2025,11,174,6,0,0,1,3
EI1604024ES,2025,12,153,9,0,0,0,3
EI1604024ES,2026,1,163,9,0,0,0,4
EI1104025ES,2025,2,154,3,1,1,2,3
EI1104025ES,2025,3,157,4,0,0,2,3
EI1104025ES,2025,4,155,2,0,0,2,3
EI1104025ES,2025,5,157,8,2,0,2,3
EI1104025ES,2025,6,143,10,2,0,2,3
EI1104025ES,2025,7,159,8,0,1,0,3
EI1104025ES,2025,8,146,1,0,1,2,1
EI1104025ES,2025,9,155,16,0,0,1,4
EI1104025ES,2025,10,166,11,1,0,1,3
EI1104025ES,2025,11,174,2,0,0,0,2
EI1104025ES,2025,12,151,7,0,0,1,2
EI1104025ES,2026,1,175,6,0,0,1,3
EI9104026ES,2025,2,151,13,1,0,1,3
EI9104026ES,2025,3,171,3,2,2,1,3
EI9104026ES,2025,4,152,5,0,0,3,3
EI9104026ES,2025,5,144,6,0,0,0,3
EI9104026ES,2025,6,160,9,0,0,1,3
EI9104026ES,2025,7,165,14,0,0,0,2
EI9104026ES,2025,8,155,3,1,0,0,3
EI9104026ES,2025,9,157,6,3,0,2,3
EI9104026ES,2025,10,156,4,1,0,3,2
EI9104026ES,2025,11,160,2,1,0,1,3
EI9104026ES,2025,12,154,7,0,0,0,3
EI9104026ES,2026,1,152,0,0,0,1,3
EI2504027ES,2025,2,161,9,0,0,1,1
EI2504027ES,2025,3,154,3,0,0,1,3
EI2504027ES,2025,4,165,1,0,2,1,3
EI2504027ES,2025,5,159,3,0,0,2,3
EI2504027ES,2025,6,152,4,2,0,0,2
EI2504027ES,2025,7,164,9,0,0,0,3
EI2504027ES,2025,8,161,5,0,1,2,1
EI2504027ES,2025,9,162,0,3,0,1,3
EI2504027ES,2025,10,157,10,1,1,0,3
EI2504027ES,2025,11,147,3,1,0,1,3
EI2504027ES,2025,12,157,6,1,0,0,4
EI2504027ES,2026,1,171,5,0,1,1,3
EI2304028ES,2025,2,161,2,0,0,0,3
EI2304028ES,2025,3,168,3,0,0,1,3
EI2304028ES,2025,4,155,1,1,0,1,3
EI2304028ES,2025,5,157,9,0,0,0,1
EI2304028ES,2025,6,152,0,2,1,0,3
EI2304028ES,2025,7,152,13,0,0,1,1
EI2304028ES,2025,8,155,4,0,0,2,3
EI2304028ES,2025,9,154,14,3,0,1,3
EI2304028ES,2025,10,156,0,1,1,0,2
EI2304028ES,2025,11,157,3,0,0,1,3
EI2304028ES,2025,12,162,4,0,0,1,3
EI2304028ES,2026,1,159,5,0,1,1,4
EI1704029ES,2025,2,166,4,0,0,2,3
EI1704029ES,2025,3,166,4,0,0,1,2
EI1704029ES,2025,4,168,1,0,0,1,2
EI1704029ES,2025,5,159,4,1,1,1,3
EI1704029ES,2025,6,168,5,2,0,1,3
EI1704029ES,2025,7,146,4,0,0,2,3
EI1704029ES,2025,8,161,25,2,0,0,2
EI1704029ES,2025,9,157,5,1,0,1,1
EI1704029ES,2025,10,150,9,1,1,1,3
EI1704029ES,2025,11,154,1,0,1,0,3
EI1704029ES,2025,12,160,9,0,0,0,1
EI1704029ES,2026,1,157,5,1,1,0,2
EI9604030ES,2025,2,168,0,1,0,4,3
EI9604030ES,2025,3,168,3,1,0,1,3
EI9604030ES,2025,4,176,5,0,0,3,2
EI9604030ES,2025,5,157,4,0,0,0,3
EI9604030ES,2025,6,154,2,0,0,0,2
EI9604030ES,2025,7,165,5,0,0,2,2
EI9604030ES,2025,8,165,13,1,0,0,3
EI9604030ES,2025,9,165,5,1,0,1,2
EI9604030ES,2025,10,168,22,0,0,1,2
EI9604030ES,2025,11,170,24,0,0,1,3
EI9604030ES,2025,12,175,19,1,0,2,3
EI9604030ES,2026,1,151,5,1,0,2,3
EI9504031ES,2025,2,161,1,1,0,1,1
EI9504031ES,2025,3,157,5,1,0,2,2
EI9504031ES,2025,4,158,5,2,2,1,4
EI9504031ES,2025,5,156,1,0,1,0,3
EI9504031ES,2025,6,166,6,1,0,1,3
EI9504031ES,2025,7,151,2,1,0,0,1
EI9504031ES,2025,8,178,7,1,0,2,2
EI9504031ES,2025,9,166,7,0,1,0,1
EI9504031ES,2025,10,159,1,1,1,1,1
EI9504031ES,2025,11,148,10,0,0,3,3
EI9504031ES,2025,12,160,6,0,0,0,1
EI9504031ES,2026,1,154,4,0,1,3,3
EI1204032ES,2025,2,151,2,0,1,1,3
EI1204032ES,2025,3,162,2,0,0,0,1
EI1204032ES,2025,4,158,1,0,1,3,4
EI1204032ES,2025,5,167,4,2,0,2,3
EI1204032ES,2025,6,154,2,2,0,1,4
EI1204032ES,2025,7,155,6,0,0,2,2
EI1204032ES,2025,8,151,5,0,1,0,2
EI1204032ES,2025,9,164,1,1,0,2,3
EI1204032ES,2025,10,155,2,0,0,1,3
EI1204032ES,2025,11,157,4,0,2,2,3
EI1204032ES,2025,12,159,3,2,0,3,4
EI1204032ES,2026,1,166,3,0,0,0,2
EI1404033ES,2025,2,159,8,0,0,1,2
EI1404033ES,2025,3,156,5,1,0,2,2
EI1404033ES,2025,4,165,5,0,0,0,3
EI1404033ES,2025,5,148,4,1,1,1,3
EI1404033ES,2025,6,156,2,1,0,2,3
EI1404033ES,2025,7,161,5,0,1,2,3
EI1404033ES,2025,8,146,7,0,0,1,1
EI1404033ES,2025,9,150,1,0,1,2,2
EI1404033ES,2025,10,155,0,0,0,1,2
EI1404033ES,2025,11,150,2,1,0,1,3
EI1404033ES,2025,12,172,15,0,0,1,1
EI1404033ES,2026,1,157,2,0,0,0,2
EI0704034ES,2025,2,139,4,2,0,0,2
EI0704034ES,2025,3,176,5,0,0,1,3
EI0704034ES,2025,4,165,5,1,0,0,1
EI0704034ES,2025,5,152,6,0,0,1,1
EI0704034ES,2025,6,159,9,0,1,1,2
EI0704034ES,2025,7,164,2,0,0,2,1
EI0704034ES,2025,8,166,10,0,0,0,3
EI0704034ES,2025,9,161,4,1,0,0,3
EI0704034ES,2025,10,171,19,1,0,2,2
EI0704034ES,2025,11,169,7,0,0,2,3
EI0704034ES,2025,12,154,11,1,0,0,1
EI0704034ES,2026,1,157,2,1,0,1,3
EI0004035ES,2025,2,165,8,0,0,1,3
EI0004035ES,2025,3,157,2,1,1,0,3
EI0004035ES,2025,4,149,6,0,0,1,2
EI0004035ES,2025,5,165,6,0,0,0,2
EI0004035ES,2025,6,159,11,1,0,0,3
EI0004035ES,2025,7,151,2,0,0,3,3
EI0004035ES,2025,8,157,6,0,0,2,2
EI0004035ES,2025,9,156,1,1,0,1,3
EI0004035ES,2025,10,154,8,2,0,0,3
EI0004035ES,2025,11,156,1,0,0,0,3
EI0004035ES,2025,12,162,6,0,0,2,4
EI0004035ES,2026,1,178,6,1,0,1,3
EI9304036ES,2025,2,153,8,1,0,0,3
EI9304036ES,2025,3,150,3,2,0,1,2
EI9304036ES,2025,4,151,2,0,1,1,1
EI9304036ES,2025,5,148,1,2,0,1,3
EI9304036ES,2025,6,152,9,0,1,1,4
EI9304036ES,2025,7,160,6,0,0,0,3
EI9304036ES,2025,8,156,2,2,0,1,2
EI9304036ES,2025,9,166,5,0,0,2,3
EI9304036ES,2025,10,155,9,0,0,1,2
EI9304036ES,2025,11,162,1,1,0,0,3
EI9304036ES,2025,12,172,6,0,0,0,3
EI9304036ES,2026,1,168,3,1,0,0,3
EI0604037ES,2025,2,165,12,1,0,0,3
EI0604037ES,2025,3,155,18,1,0,0,3
EI0604037ES,2025,4,160,2,3,1,1,3
EI0604037ES,2025,5,166,2,0,1,1,3
EI0604037ES,2025,6,145,3,0,1,2,3
EI0604037ES,2025,7,158,0,0,0,4,3
EI0604037ES,2025,8,180,3,1,0,0,3
EI0604037ES,2025,9,153,3,1,1,2,3
EI0604037ES,2025,10,152,8,1,1,0,3
EI0604037ES,2025,11,153,1,1,0,1,3
EI0604037ES,2025,12,158,1,0,1,0,1
EI0604037ES,2026,1,159,0,1,0,0,2
EI1604038ES,2025,2,169,10,0,0,1,3
EI1604038ES,2025,3,154,11,1,0,0,2
EI1604038ES,2025,4,168,3,0,0,1,1
EI1604038ES,2025,5,163,1,0,0,1,2
EI1604038ES,2025,6,166,12,0,0,1,2
EI1604038ES,2025,7,158,5,0,1,3,4
EI1604038ES,2025,8,158,6,0,1,2,2
EI1604038ES,2025,9,159,0,0,0,0,3
EI1604038ES,2025,10,165,6,1,0,3,3
EI1604038ES,2025,11,181,5,0,0,3,3
EI1604038ES,2025,12,157,8,0,0,1,3
EI1604038ES,2026,1,156,19,2,0,2,2
EI1904039ES,2025,2,160,7,1,0,0,2
EI1904039ES,2025,3,173,4,1,0,1,3
EI1904039ES,2025,4,154,2,1,1,1,2
EI1904039ES,2025,5,149,13,1,0,3,4
EI1904039ES,2025,6,174,6,0,0,1,3
EI1904039ES,2025,7,145,0,0,0,1,2
EI1904039ES,2025,8,159,9,1,0,0,3
EI1904039ES,2025,9,172,6,0,0,2,3
EI1904039ES,2025,10,156,6,2,0,4,3
EI1904039ES,2025,11,169,7,0,1,2,3
EI1904039ES,2025,12,148,7,1,0,2,4
EI1904039ES,2026,1,147,7,1,0,2,3
EI0704040ES,2025,2,173,7,0,0,1,2
EI0704040ES,2025,3,153,2,2,0,1,1
EI0704040ES,2025,4,161,7,0,0,1,2
EI0704040ES,2025,5,159,2,1,0,3,3
EI0704040ES,2025,6,157,4,1,1,1,3
EI0704040ES,2025,7,154,3,2,0,1,2
EI0704040ES,2025,8,163,9,0,0,1,3
EI0704040ES,2025,9,155,5,1,0,1,3
EI0704040ES,2025,10,154,2,0,0,3,3
EI0704040ES,2025,11,164,5,1,0,1,1
EI0704040ES,2025,12,170,2,0,0,2,1
