numero_empleado,titulo,departamento,fecha_ingreso,modalidad_trabajo,salario_bruto_anual_eur
EI2003645ES,Analista de Riesgo,Riesgo,2020-04-01,Híbrido,66776
EI1603646ES,Director de Riesgo,Dirección,2016-11-28,Híbrido,163936
EI1203647ES,Asistente de Crédito,Crédito,2012-08-21,Híbrido,27464
EI1503648ES,Analista de Riesgo,Riesgo,2015-12-15,Híbrido,61963
EI1803649ES,Asistente Comercial,Comercial,2018-07-03,Híbrido,25819
EI1603650ES,Gerente IT,IT,2016-05-31,Híbrido,113241
EI9503651ES,Asistente de Crédito,Crédito,1995-04-16,Oficina,29237
EI0803652ES,Asistente Comercial,Comercial,2008-12-30,Híbrido,26843
EI9103653ES,Ejecutivo Comercial,Comercial,1991-12-23,Oficina,51199
EI1103654ES,Cajero,Atención al Cliente,2011-11-14,Oficina,24327
EI0403655ES,Gerente de Operaciones,Operaciones,2004-12-13,Híbrido,104732
EI2403656ES,Gerente Comercial,Comercial,2024-12-11,Híbrido,100162
EI0303657ES,Gerente de Riesgo,Riesgo,2003-02-20,Híbrido,82960
EI1703658ES,Analista de Operaciones,Operaciones,2017-05-10,Híbrido,47331
EI0103659ES,Asistente Comercial,Comercial,2001-02-25,Híbrido,29338
EI0103660ES,Gerente de Crédito,Crédito,2001-12-01,Híbrido,99691
EI9203661ES,Gerente Comercial,Comercial,1992-11-27,Oficina,99094
EI1503662ES,Gerente Comercial,Comercial,2015-02-27,Oficina,92152
EI9603663ES,Asistente de Plataforma,Atención al Cliente,1996-05-21,Oficina,25618
EI1603664ES,Analista de Operaciones,Operaciones,2016-01-07,Oficina,59905
EI0203665ES,Analista de Riesgo,Riesgo,2002-05-07,Oficina,57780
EI1203666ES,Gerente de Riesgo,Riesgo,2012-07-17,Oficina,117609
EI1303667ES,Gerente de Área,Gerencia,2013-12-25,Oficina,116222
EI9103668ES,Asistente de Crédito,Crédito,1991-11-05,Oficina,32141
EI0703669ES,Desarrollador,IT,2007-09-23,Híbrido,71426
EI1703670ES,Analista de Operaciones,Operaciones,2017-01-01,Oficina,53866
EI9003671ES,Analista de Datos,IT,1990-12-28,Híbrido,49155
EI9303672ES,Analista de Crédito,Crédito,1993-04-25,Oficina,42027
EI2303673ES,Asistente de Crédito,Crédito,2023-12-11,Híbrido,29067
EI2303674ES,Asistente de Crédito,Crédito,2023-11-21,Oficina,34825
EI2203675ES,Director de Riesgo,Dirección,2022-01-23,Oficina,146698
EI9903676ES,Gerente de Área,Gerencia,1999-07-28,Híbrido,121136
EI0503677ES,Gerente Comercial,Comercial,2005-04-30,Oficina,82227
EI0103678ES,Cajero,Atención al Cliente,2001-06-01,Oficina,24631
EI1203679ES,Analista RRHH,Talento Humano,2012-12-03,Híbrido,33093
EI2403680ES,Ejecutivo Comercial,Comercial,2024-12-23,Oficina,57948
EI0603681ES,Gerente Comercial,Comercial,2006-03-01,Híbrido,88246
EI9603682ES,Analista de Datos,IT,1996-06-27,Híbrido,62182
EI9403683ES,Asistente Comercial,Comercial,1994-05-15,Híbrido,32027
EI9103684ES,Asistente de Crédito,Crédito,1991-06-02,Híbrido,28166
EI9103685ES,Especialista RRHH,Talento Humano,1991-04-08,Híbrido,53586
EI9203686ES,Director IT,Dirección,1992-11-01,Remoto,150804
EI9203687ES,Asistente Comercial,Comercial,1992-12-06,Oficina,33450
EI0103688ES,Asistente Comercial,Comercial,2001-08-09,Oficina,34741
EI1403689ES,Asistente Comercial,Comercial,2014-04-09,Híbrido,25046
EI1403690ES,Ejecutivo Comercial,Comercial,2014-09-22,Oficina,39766
EI9303691ES,Asistente de Plataforma,Atención al Cliente,1993-07-28,Oficina,30255
EI0803692ES,Ejecutivo Comercial,Comercial,2008-07-23,Oficina,51940
EI0403693ES,Arquitecto de Software,IT,2004-08-23,Remoto,82105
EI0103694ES,Gerente de Área,Gerencia,2001-11-21,Híbrido,125777
EI2103695ES,Director de Riesgo,Dirección,2021-05-08,Híbrido,158126
EI1403696ES,Soporte IT,IT,2014-08-26,Remoto,37214
EI0703697ES,Asistente de Crédito,Crédito,2007-02-05,Híbrido,34293
EI9403698ES,Asistente de Crédito,Crédito,1994-01-19,Híbrido,30362
EI0403699ES,Analista de Operaciones,Operaciones,2004-01-25,Oficina,56623
EI9503700ES,Cajero,Atención al Cliente,1995-07-27,Oficina,27027
EI2203701ES,Gerente Comercial,Comercial,2022-05-28,Oficina,109263
EI2003702ES,Cajero,Atención al Cliente,2020-11-02,Oficina,28398
EI0603703ES,Director IT,Dirección,2006-03-17,Remoto,136147
EI0503704ES,Gerente de Área,Gerencia,2005-10-04,Oficina,97431
EI9303705ES,Analista de Crédito,Crédito,1993-07-11,Oficina,48843
EI1603706ES,Cajero,Atención al Cliente,2016-09-25,Oficina,26405
EI2603707ES,Soporte IT,IT,2026-03-23,Híbrido,36469
EI0403708ES,Analista de Crédito,Crédito,2004-02-07,Híbrido,43144
EI1903709ES,Asistente Comercial,Comercial,2019-01-19,Oficina,27060
EI0403710ES,Analista de Riesgo,Riesgo,2004-09-12,Oficina,52202
EI1103711ES,Ejecutivo Comercial,Comercial,2011-10-12,Oficina,35251
EI1603712ES,Gerente Comercial,Comercial,2016-08-26,Híbrido,107512
EI0303713ES,Cajero,Atención al Cliente,2003-05-27,Oficina,26344
EI9803714ES,Analista de Operaciones,Operaciones,1998-01-10,Híbrido,36538
EI0603715ES,Ejecutivo Comercial,Comercial,2006-10-28,Híbrido,57361
EI1403716ES,Supervisor de Sucursal,Atención al Cliente,2014-12-22,Oficina,49251
EI1203717ES,Director IT,Dirección,2012-04-26,Híbrido,146899
EI2503718ES,Ejecutivo Comercial,Comercial,2025-05-26,Híbrido,49280
EI9003719ES,Gerente de Crédito,Crédito,1990-08-24,Híbrido,90364
EI0603720ES,Ejecutivo Comercial,Comercial,2006-05-03,Híbrido,51057
EI1403721ES,Analista de Operaciones,Operaciones,2014-02-10,Híbrido,35956
EI2403722ES,Analista de Crédito,Crédito,2024-06-14,Oficina,45450
EI2503723ES,Gerente Comercial,Comercial,2025-01-17,Oficina,103188
EI9503724ES,Analista de Riesgo,Riesgo,1995-11-14,Híbrido,47946
EI2503725ES,Analista de Riesgo,Riesgo,2025-11-02,Híbrido,53252
EI1803726ES,Gerente de Crédito,Crédito,2018-06-02,Híbrido,82079
EI2103727ES,Desarrollador,IT,2021-06-05,Híbrido,58952
EI0703728ES,Gerente de Talento Humano,Talento Humano,2007-10-15,Híbrido,101889
EI9203729ES,Gerente de Crédito,Crédito,1992-05-29,Híbrido,70600
EI9803730ES,Arquitecto de Software,IT,1998-05-18,Híbrido,77760
EI0303731ES,Gerente de Riesgo,Riesgo,2003-03-12,Híbrido,91864
EI1103732ES,Ejecutivo Comercial,Comercial,2011-06-17,Híbrido,57739
EI0703733ES,Asistente de Plataforma,Atención al Cliente,2007-12-31,Oficina,25200
EI1703734ES,Ejecutivo Comercial,Comercial,2017-07-05,Híbrido,37206
EI9403735ES,Cajero,Atención al Cliente,1994-08-26,Oficina,22647
EI0203736ES,Arquitecto de Software,IT,2002-08-08,Híbrido,76548
EI1203737ES,Analista de Crédito,Crédito,2012-07-31,Híbrido,43231
EI9003738ES,Gerente Comercial,Comercial,1990-04-11,Oficina,105183
EI1103739ES,Gerente IT,IT,2011-04-16,Remoto,128588
EI2103740ES,Ejecutivo Comercial,Comercial,2021-11-22,Oficina,51204
EI9303741ES,Gerente de Crédito,Crédito,1993-07-20,Híbrido,81330
EI2503742ES,Analista de Crédito,Crédito,2025-03-29,Híbrido,35446
EI9603743ES,Analista de Datos,IT,1996-01-20,Remoto,71774
EI1803744ES,Cajero,Atención al Cliente,2018-08-24,Oficina,28651
EI9303745ES,Analista de Crédito,Crédito,1993-06-01,Oficina,39825
EI9203746ES,Gerente Comercial,Comercial,1992-05-26,Híbrido,83362
EI2203747ES,Arquitecto de Software,IT,2022-12-28,Remoto,101373
EI0903748ES,Gerente de Crédito,Crédito,2009-04-17,Híbrido,92657
EI9203749ES,Soporte IT,IT,1992-02-27,Remoto,37556
EI9703750ES,Asistente Comercial,Comercial,1997-07-28,Híbrido,31037
EI9703751ES,Asistente Comercial,Comercial,1997-11-04,Oficina,30075
EI2003752ES,Gerente IT,IT,2020-02-18,Híbrido,126535
EI0403753ES,Soporte IT,IT,2004-07-19,Remoto,44395
EI2503754ES,Desarrollador,IT,2025-09-30,Híbrido,57586
EI2003755ES,Cajero,Atención al Cliente,2020-04-25,Oficina,29737
EI0103756ES,Asistente de Plataforma,Atención al Cliente,2001-06-01,Oficina,28005
EI0603757ES,Analista RRHH,Talento Humano,2006-06-25,Híbrido,39345
EI2303758ES,Ejecutivo Comercial,Comercial,2023-03-09,Oficina,39772
EI9403759ES,Cajero,Atención al Cliente,1994-12-31,Oficina,23146
EI9603760ES,Gerente de Área,Gerencia,1996-11-30,Híbrido,119324
EI2003761ES,Gerente de Área,Gerencia,2020-08-07,Híbrido,95561
EI2403762ES,Analista de Operaciones,Operaciones,2024-09-12,Oficina,48046
EI1903763ES,Gerente Comercial,Comercial,2019-10-23,Oficina,89232
EI9703764ES,Director IT,Dirección,1997-08-12,Híbrido,122012
EI1403765ES,Soporte IT,IT,2014-03-05,Híbrido,36217
EI1103766ES,Gerente de Operaciones,Operaciones,2011-04-19,Oficina,103175
EI1403767ES,Asistente Comercial,Comercial,2014-05-09,Oficina,25995
EI2503768ES,Supervisor de Sucursal,Atención al Cliente,2025-03-03,Oficina,47682
EI9103769ES,Gerente de Crédito,Crédito,1991-11-15,Híbrido,86707
EI9103770ES,Arquitecto de Software,IT,1991-06-28,Híbrido,95337
EI2203771ES,Gerente de Área,Gerencia,2022-04-06,Oficina,125738
EI1703772ES,Ejecutivo Comercial,Comercial,2017-12-30,Híbrido,42518
EI0303773ES,Arquitecto de Software,IT,2003-09-16,Híbrido,70774
EI2503774ES,Asistente de Crédito,Crédito,2025-05-04,Oficina,26701
EI0903775ES,Analista de Operaciones,Operaciones,2009-10-05,Híbrido,50537
EI9303776ES,Asistente Comercial,Comercial,1993-01-02,Híbrido,31962
EI0203777ES,Arquitecto de Software,IT,2002-07-05,Remoto,86652
EI0603778ES,Asistente de Crédito,Crédito,2006-02-15,Híbrido,29286
EI9203779ES,Analista de Crédito,Crédito,1992-05-26,Oficina,52423
EI2003780ES,Analista de Operaciones,Operaciones,2020-11-18,Híbrido,37161
EI1003781ES,Gerente de Operaciones,Operaciones,2010-03-15,Oficina,116206
EI1803782ES,Gerente Comercial,Comercial,2018-10-16,Oficina,91004
EI1603783ES,Asistente de Crédito,Crédito,2016-09-21,Oficina,27020
EI1003784ES,Asistente Comercial,Comercial,2010-06-24,Híbrido,33230
EI2203785ES,Soporte IT,IT,2022-12-26,Remoto,36324
EI2403786ES,Director de Riesgo,Dirección,2024-04-14,Oficina,165259
EI0403787ES,Analista de Crédito,Crédito,2004-02-09,Oficina,50769
EI9403788ES,Asistente de Plataforma,Atención al Cliente,1994-09-11,Oficina,27493
EI2003789ES,Analista de Crédito,Crédito,2020-07-19,Híbrido,39506
EI0003790ES,Ejecutivo Comercial,Comercial,2000-06-07,Oficina,36193
EI1603791ES,Analista RRHH,Talento Humano,2016-11-01,Híbrido,47709
EI9703792ES,Analista de Operaciones,Operaciones,1997-11-07,Oficina,43775
EI1403793ES,Gerente Comercial,Comercial,2014-12-22,Híbrido,84836
EI1303794ES,Gerente de Crédito,Crédito,2013-05-23,Oficina,85431
EI2503795ES,Asistente Comercial,Comercial,2025-07-17,Oficina,26690
EI1803796ES,Gerente de Riesgo,Riesgo,2018-12-25,Híbrido,116025
EI0703797ES,Gerente Comercial,Comercial,2007-07-31,Oficina,80296
EI1303798ES,Gerente de Riesgo,Riesgo,2013-03-12,Oficina,113730
EI9703799ES,Gerente de Operaciones,Operaciones,1997-07-11,Oficina,89548
EI2603800ES,Gerente IT,IT,2026-08-12,Híbrido,97665
EI0003801ES,Gerente de Crédito,Crédito,2000-04-26,Oficina,81516
EI9203802ES,Gerente IT,IT,1992-10-29,Remoto,124211
EI0903803ES,Analista de Riesgo,Riesgo,2009-06-20,Oficina,52432
EI9103804ES,Gerente Comercial,Comercial,1991-05-04,Híbrido,103287
EI0703805ES,Asistente Comercial,Comercial,2007-04-30,Oficina,26993
EI2603806ES,Gerente de Riesgo,Riesgo,2026-09-08,Oficina,99364
EI0703807ES,Analista de Operaciones,Operaciones,2007-03-19,Híbrido,38045
EI2203808ES,Gerente Comercial,Comercial,2022-07-02,Híbrido,85416
EI1903809ES,Ejecutivo Comercial,Comercial,2019-02-25,Oficina,42994
EI1203810ES,Soporte IT,IT,2012-11-22,Híbrido,42371
EI0203811ES,Ejecutivo Comercial,Comercial,2002-05-25,Oficina,48799
EI0403812ES,Gerente de Crédito,Crédito,2004-02-15,Híbrido,90272
EI2003813ES,Analista de Riesgo,Riesgo,2020-05-03,Oficina,65890
EI9003814ES,Gerente de Riesgo,Riesgo,1990-03-01,Oficina,93012
EI2303815ES,Director IT,Dirección,2023-09-19,Híbrido,146494
EI0603816ES,Gerente Comercial,Comercial,2006-08-08,Híbrido,88281
EI1603817ES,Asistente de Crédito,Crédito,2016-05-23,Híbrido,31212
EI0403818ES,Cajero,Atención al Cliente,2004-11-12,Oficina,22160
EI9203819ES,Asistente de Crédito,Crédito,1992-01-25,Híbrido,32141
EI0803820ES,Analista de Datos,IT,2008-12-07,Híbrido,62607
EI9003821ES,Gerente de Operaciones,Operaciones,1990-08-02,Híbrido,105754
EI9303822ES,Analista de Riesgo,Riesgo,1993-11-18,Oficina,63231
EI0003823ES,Asistente de Crédito,Crédito,2000-02-01,Oficina,29623
EI1403824ES,Ejecutivo Comercial,Comercial,2014-04-19,Oficina,45614
EI1703825ES,Ejecutivo Comercial,Comercial,2017-07-19,Híbrido,54381
EI1103826ES,Analista RRHH,Talento Humano,2011-01-22,Oficina,31374
EI2403827ES,Asistente de Plataforma,Atención al Cliente,2024-09-03,Oficina,26189
EI0803828ES,Analista de Riesgo,Riesgo,2008-10-29,Oficina,57964
EI1403829ES,Analista de Riesgo,Riesgo,2014-11-07,Híbrido,44614
EI2203830ES,Asistente Comercial,Comercial,2022-07-20,Híbrido,34297
EI0703831ES,Cajero,Atención al Cliente,2007-06-04,Oficina,26971
EI2503832ES,Asistente de Plataforma,Atención al Cliente,2025-03-17,Oficina,23252
EI0003833ES,Asistente Comercial,Comercial,2000-07-02,Híbrido,33846
EI1403834ES,Analista RRHH,Talento Humano,2014-12-01,Oficina,47040
EI1303835ES,Analista de Operaciones,Operaciones,2013-09-26,Híbrido,57351
EI0603836ES,Gerente de Área,Gerencia,2006-05-02,Híbrido,92007
EI9803837ES,Gerente de Área,Gerencia,1998-02-07,Híbrido,113790
EI1503838ES,Gerente Comercial,Comercial,2015-07-17,Híbrido,99784
EI2103839ES,Gerente de Operaciones,Operaciones,2021-02-04,Oficina,118974
EI9003840ES,Gerente de Crédito,Crédito,1990-12-31,Oficina,75700
EI2103841ES,Analista de Riesgo,Riesgo,2021-06-21,Híbrido,65034
EI1803842ES,Gerente de Área,Gerencia,2018-04-23,Oficina,124208
EI9003843ES,Analista de Operaciones,Operaciones,1990-08-29,Oficina,44919
EI9003844ES,Supervisor de Sucursal,Atención al Cliente,1990-04-06,Oficina,53731
EI9603845ES,Asistente de Plataforma,Atención al Cliente,1996-03-30,Oficina,24193
EI0603846ES,Ejecutivo Comercial,Comercial,2006-03-16,Híbrido,45997
EI1003847ES,Gerente Comercial,Comercial,2010-08-29,Híbrido,101893
EI2103848ES,Analista de Crédito,Crédito,2021-09-03,Oficina,37956
EI0303849ES,Ejecutivo Comercial,Comercial,2003-04-25,Oficina,47618
EI9403850ES,Cajero,Atención al Cliente,1994-05-02,Oficina,26438
EI0203851ES,Gerente de Área,Gerencia,2002-07-29,Híbrido,96022
EI0903852ES,Gerente de Talento Humano,Talento Humano,2009-07-19,Oficina,97450
EI9603853ES,Gerente de Operaciones,Operaciones,1996-04-27,Híbrido,119528
EI1203854ES,Analista de Crédito,Crédito,2012-12-23,Oficina,54255
EI9203855ES,Asistente de Plataforma,Atención al Cliente,1992-05-24,Oficina,27330
EI0103856ES,Director Comercial,Dirección,2001-12-13,Oficina,128643
EI0503857ES,Asistente Comercial,Comercial,2005-07-19,Híbrido,29811
EI9203858ES,Ejecutivo Comercial,Comercial,1992-01-14,Híbrido,45451
EI9503859ES,Asistente Comercial,Comercial,1995-09-03,Oficina,25047
EI0603860ES,Gerente de Operaciones,Operaciones,2006-06-21,Oficina,112567
EI1503861ES,Asistente Comercial,Comercial,2015-10-09,Oficina,25295
EI1803862ES,Gerente IT,IT,2018-05-10,Híbrido,116168
EI0803863ES,Analista de Operaciones,Operaciones,2008-05-23,Oficina,44014
EI9703864ES,Ejecutivo Comercial,Comercial,1997-09-13,Oficina,41922
EI1103865ES,Analista de Riesgo,Riesgo,2011-01-31,Oficina,45820
EI1703866ES,Asistente Comercial,Comercial,2017-05-30,Híbrido,30375
EI9203867ES,Gerente de Crédito,Crédito,1992-08-15,Híbrido,75830
EI1903868ES,Supervisor de Sucursal,Atención al Cliente,2019-03-31,Oficina,51931
EI9703869ES,Gerente de Crédito,Crédito,1997-03-21,Híbrido,87158
EI9403870ES,Gerente de Crédito,Crédito,1994-01-16,Híbrido,78929
EI0703871ES,Gerente Comercial,Comercial,2007-06-22,Híbrido,105536
EI1103872ES,Gerente de Crédito,Crédito,2011-08-07,Oficina,74319
EI1503873ES,Desarrollador,IT,2015-03-26,Híbrido,43866
EI1503874ES,Gerente Comercial,Comercial,2015-10-07,Oficina,94366
EI9703875ES,Asistente Comercial,Comercial,1997-12-26,Oficina,32599
EI9303876ES,Asistente de Crédito,Crédito,1993-11-12,Oficina,30160
EI9303877ES,Analista de Crédito,Crédito,1993-08-17,Oficina,59495
EI0603878ES,Asistente Comercial,Comercial,2006-04-09,Híbrido,28725
EI2603879ES,Gerente de Operaciones,Operaciones,2026-10-27,Oficina,117323
EI9103880ES,Gerente Comercial,Comercial,1991-12-20,Híbrido,72151
EI2603881ES,Gerente IT,IT,2026-04-27,Remoto,118192
EI9003882ES,Analista RRHH,Talento Humano,1990-08-29,Híbrido,30150
EI2103883ES,Analista de Crédito,Crédito,2021-06-06,Oficina,56418
EI1503884ES,Soporte IT,IT,2015-10-01,Remoto,42864
EI2103885ES,Soporte IT,IT,2021-11-29,Remoto,35361
EI2603886ES,Gerente de Área,Gerencia,2026-05-14,Híbrido,99230
EI1603887ES,Analista de Datos,IT,2016-08-09,Remoto,58981
EI9503888ES,Analista de Riesgo,Riesgo,1995-11-25,Híbrido,59502
EI1103889ES,Ejecutivo Comercial,Comercial,2011-03-08,Híbrido,38786
EI1803890ES,Gerente de Riesgo,Riesgo,2018-01-04,Oficina,113729
EI9903891ES,Ejecutivo Comercial,Comercial,1999-01-26,Oficina,45186
EI2403892ES,Gerente de Crédito,Crédito,2024-07-25,Oficina,74634
EI0403893ES,Ejecutivo Comercial,Comercial,2004-11-27,Oficina,36487
EI2403894ES,Desarrollador,IT,2024-10-01,Híbrido,66429
EI9303895ES,Arquitecto de Software,IT,1993-01-30,Remoto,100688
EI2503896ES,Cajero,Atención al Cliente,2025-02-25,Oficina,28477
EI0903897ES,Analista de Operaciones,Operaciones,2009-08-22,Oficina,43389
EI9603898ES,Director Comercial,Dirección,1996-10-16,Oficina,147569
EI0203899ES,Director IT,Dirección,2002-03-31,Remoto,155761
EI2303900ES,Gerente Comercial,Comercial,2023-06-08,Híbrido,98132
EI1603901ES,Gerente de Crédito,Crédito,2016-05-22,Oficina,105910
EI0303902ES,Desarrollador,IT,2003-06-10,Híbrido,72989
EI0303903ES,Soporte IT,IT,2003-08-15,Remoto,32897
EI0703904ES,Gerente de Operaciones,Operaciones,2007-03-01,Híbrido,99524
EI1403905ES,Gerente de Operaciones,Operaciones,2014-03-26,Híbrido,83108
EI9203906ES,Asistente de Plataforma,Atención al Cliente,1992-05-19,Oficina,30299
EI0203907ES,Analista de Datos,IT,2002-05-31,Remoto,48284
EI1003908ES,Gerente de Área,Gerencia,2010-02-21,Híbrido,111991
EI0603909ES,Gerente de Riesgo,Riesgo,2006-05-04,Oficina,106022
EI1503910ES,Gerente de Talento Humano,Talento Humano,2015-04-29,Oficina,91978
EI9103911ES,Asistente de Crédito,Crédito,1991-07-12,Híbrido,33861
EI9403912ES,Especialista RRHH,Talento Humano,1994-10-22,Híbrido,36392
EI2203913ES,Gerente de Área,Gerencia,2022-10-10,Oficina,91805
EI9403914ES,Gerente de Talento Humano,Talento Humano,1994-06-22,Oficina,85461
EI2403915ES,Director IT,Dirección,2024-12-09,Remoto,153260
EI1603916ES,Gerente de Operaciones,Operaciones,2016-12-17,Oficina,81251
EI2603917ES,Analista de Crédito,Crédito,2026-02-17,Híbrido,44664
EI0703918ES,Asistente de Crédito,Crédito,2007-06-15,Oficina,25884
EI1803919ES,Arquitecto de Software,IT,2018-06-07,Remoto,71559
EI0003920ES,Director Comercial,Dirección,2000-06-27,Híbrido,140652
EI2003921ES,Gerente de Riesgo,Riesgo,2020-08-14,Oficina,91608
EI1903922ES,Gerente de Riesgo,Riesgo,2019-11-30,Oficina,88862
EI0403923ES,Especialista RRHH,Talento Humano,2004-01-28,Híbrido,53543
EI9003924ES,Gerente Comercial,Comercial,1990-06-23,Híbrido,80348
EI9303925ES,Gerente IT,IT,1993-07-17,Híbrido,110939
EI9903926ES,Especialista RRHH,Talento Humano,1999-08-17,Oficina,58575
EI2503927ES,Gerente de Área,Gerencia,2025-10-17,Híbrido,128548
EI1803928ES,Analista de Riesgo,Riesgo,2018-06-05,Híbrido,69183
EI0903929ES,Gerente IT,IT,2009-08-26,Híbrido,108515
EI9403930ES,Ejecutivo Comercial,Comercial,1994-06-25,Oficina,49514
EI1003931ES,Gerente de Operaciones,Operaciones,2010-10-20,Oficina,118991
EI2103932ES,Desarrollador,IT,2021-10-09,Híbrido,63996
EI1903933ES,Gerente de Crédito,Crédito,2019-11-23,Oficina,74309
EI0703934ES,Gerente de Riesgo,Riesgo,2007-08-13,Oficina,98864
EI2403935ES,Desarrollador,IT,2024-09-01,Híbrido,40799
EI1503936ES,Asistente Comercial,Comercial,2015-12-21,Oficina,26941
EI0503937ES,Asistente de Plataforma,Atención al Cliente,2005-08-15,Oficina,25065
EI9903938ES,Gerente IT,IT,1999-08-16,Híbrido,118076
EI9203939ES,Analista de Operaciones,Operaciones,1992-11-21,Híbrido,37359
EI1703940ES,Asistente Comercial,Comercial,2017-07-08,Oficina,26536
EI1703941ES,Analista de Operaciones,Operaciones,2017-08-09,Oficina,55204
EI0603942ES,Asistente de Crédito,Crédito,2006-02-10,Oficina,30670
EI2003943ES,Ejecutivo Comercial,Comercial,2020-10-09,Híbrido,53582
EI9203944ES,Gerente de Crédito,Crédito,1992-01-19,Híbrido,93681
EI9103945ES,Gerente IT,IT,1991-06-29,Remoto,93887
EI1503946ES,Analista de Operaciones,Operaciones,2015-07-17,Oficina,53927
EI9003947ES,Asistente Comercial,Comercial,1990-11-11,Híbrido,31517
EI9203948ES,Asistente Comercial,Comercial,1992-08-21,Híbrido,26207
EI1103949ES,Analista de Riesgo,Riesgo,2011-06-03,Oficina,48610
EI1103950ES,Arquitecto de Software,IT,2011-06-27,Remoto,102830
EI2003951ES,Supervisor de Sucursal,Atención al Cliente,2020-07-06,Oficina,39106
EI9903952ES,Asistente Comercial,Comercial,1999-10-09,Híbrido,28175
EI1603953ES,Ejecutivo Comercial,Comercial,2016-01-24,Híbrido,57901
EI9003954ES,Gerente Comercial,Comercial,1990-12-03,Híbrido,70182
EI1003955ES,Analista de Riesgo,Riesgo,2010-07-26,Oficina,52352
EI0403956ES,Analista de Crédito,Crédito,2004-09-19,Oficina,35263
EI1803957ES,Gerente de Área,Gerencia,2018-05-23,Oficina,112802
