numero_empleado,periodo,horas_laborales_normales,horas_extras,ausencias_justificadas,ausencias_no_justificadas,llegadas_tardias,evaluacion_desempeno
EI0402846ES,2025-03,166,2,0,0,0,Meets
EI0402846ES,2025-04,166,3,2,0,2,Meets
EI0402846ES,2025-05,169,14,2,1,2,Meets
EI0402846ES,2025-06,160,3,1,0,0,Meets
EI0402846ES,2025-07,144,6,1,0,1,Meets
EI0402846ES,2025-08,158,2,0,0,0,Exceeds
EI0402846ES,2025-09,154,3,1,0,3,Meets
EI0402846ES,2025-10,170,8,0,0,1,Outstanding
EI0402846ES,2025-11,154,0,0,0,1,Meets
EI0402846ES,2025-12,150,18,0,0,2,Exceeds
EI0402846ES,2026-01,151,2,0,0,2,Meets
EI2602847ES,2025-02,161,5,0,0,1,Meets
EI2602847ES,2025-03,148,10,0,0,2,Meets
EI2602847ES,2025-04,159,2,1,0,2,Exceeds
EI2602847ES,2025-05,161,4,0,0,0,Outstanding
EI2602847ES,2025-06,153,6,2,0,0,Meets
EI2602847ES,2025-07,161,2,0,0,3,Exceeds
EI2602847ES,2025-08,162,3,2,1,2,Needs Improvement
EI2602847ES,2025-09,159,4,0,0,0,Exceeds
EI2602847ES,2025-10,171,6,0,1,0,Exceeds
EI2602847ES,2025-11,164,10,1,1,1,Exceeds
EI2602847ES,2025-12,143,6,2,0,1,Meets
EI2602847ES,2026-01,169,9,1,0,1,Meets
EI1202848ES,2025-02,162,8,0,0,1,Exceeds
EI1202848ES,2025-03,155,4,0,0,0,Meets
EI1202848ES,2025-04,145,13,0,0,2,Meets
EI1202848ES,2025-05,163,4,1,0,3,Needs Improvement
EI1202848ES,2025-06,165,5,0,0,2,Exceeds
EI1202848ES,2025-07,167,1,0,1,1,Meets
EI1202848ES,2025-08,159,3,0,0,1,Exceeds
EI1202848ES,2025-09,163,5,1,0,3,Meets
EI1202848ES,2025-10,157,7,0,0,1,Exceeds
EI1202848ES,2025-11,160,2,1,0,1,Meets
EI1202848ES,2025-12,164,5,0,0,2,Meets
EI1202848ES,2026-01,146,5,1,0,1,Exceeds
EI9702849ES,2025-02,158,2,0,0,2,Exceeds
EI9702849ES,2025-03,153,2,2,0,0,Exceeds
EI9702849ES,2025-04,170,7,1,0,2,Meets
EI9702849ES,2025-05,148,6,0,1,1,Meets
EI9702849ES,2025-06,155,3,0,0,0,Outstanding
EI9702849ES,2025-07,161,4,0,0,0,Meets
EI9702849ES,2025-08,166,16,0,1,2,Exceeds
EI9702849ES,2025-09,151,7,2,0,1,Exceeds
EI9702849ES,2025-10,155,1,0,0,3,Exceeds
EI9702849ES,2025-11,157,4,1,0,0,Outstanding
EI9702849ES,2025-12,179,1,0,0,0,Exceeds
EI9702849ES,2026-01,162,5,1,0,1,Outstanding
EI9502850ES,2025-02,155,0,0,0,1,Outstanding
EI9502850ES,2025-03,154,1,0,0,0,Exceeds
EI9502850ES,2025-04,149,4,2,0,1,Exceeds
EI9502850ES,2025-05,153,5,1,0,2,Exceeds
EI9502850ES,2025-06,156,2,1,0,0,Exceeds
EI9502850ES,2025-07,168,9,1,0,0,Meets
EI9502850ES,2025-08,169,1,2,0,1,Meets
EI9502850ES,2025-09,172,3,1,0,1,Meets
EI9502850ES,2025-10,162,2,3,0,2,Meets
EI9502850ES,2025-11,157,1,2,0,0,Meets
EI9502850ES,2025-12,165,2,1,0,2,Exceeds
EI9502850ES,2026-01,162,0,1,0,1,Meets
EI2502851ES,2025-02,166,8,0,0,1,Outstanding
EI2502851ES,2025-03,156,1,2,0,0,Meets
EI2502851ES,2025-04,156,3,1,0,1,Meets
EI2502851ES,2025-05,165,0,1,0,0,Exceeds
EI2502851ES,2025-06,161,4,0,0,0,Meets
EI2502851ES,2025-07,167,2,1,0,2,Exceeds
EI2502851ES,2025-08,174,13,1,1,0,Exceeds
EI2502851ES,2025-09,165,2,2,0,0,Exceeds
EI2502851ES,2025-10,173,16,0,0,0,Outstanding
EI2502851ES,2025-11,156,5,0,1,1,Exceeds
EI2502851ES,2025-12,150,6,1,1,0,Exceeds
EI2502851ES,2026-01,157,1,0,0,0,Meets
EI1002852ES,2025-02,168,2,1,0,1,Exceeds
EI1002852ES,2025-03,169,2,0,0,2,Needs Improvement
EI1002852ES,2025-04,166,2,0,0,1,Meets
EI1002852ES,2025-05,159,7,0,0,1,Meets
EI1002852ES,2025-06,164,6,0,0,2,Meets
EI1002852ES,2025-07,157,6,2,0,2,Outstanding
EI1002852ES,2025-08,175,13,0,0,1,Outstanding
EI1002852ES,2025-09,171,3,1,1,1,Outstanding
EI1002852ES,2025-10,152,8,0,0,2,Outstanding
EI1002852ES,2025-11,159,3,1,1,1,Meets
EI1002852ES,2025-12,167,1,1,0,1,Meets
EI1002852ES,2026-01,156,4,1,1,5,Needs Improvement
EI0102853ES,2025-02,154,7,1,0,2,Meets
EI0102853ES,2025-03,149,7,1,0,1,Outstanding
EI0102853ES,2025-04,159,3,3,1,2,Outstanding
EI0102853ES,2025-05,153,0,1,1,0,Meets
EI0102853ES,2025-06,169,9,0,0,0,Meets
EI0102853ES,2025-07,170,5,0,0,0,Outstanding
EI0102853ES,2025-08,163,2,1,1,1,Meets
EI0102853ES,2025-09,157,10,0,0,3,Meets
EI0102853ES,2025-10,158,3,0,0,0,Outstanding
EI0102853ES,2025-11,148,10,2,1,0,Exceeds
EI0102853ES,2025-12,158,4,1,1,2,Meets
EI0102853ES,2026-01,157,16,1,0,0,Exceeds
EI0602854ES,2025-02,157,1,0,0,0,Exceeds
EI0602854ES,2025-03,161,6,1,0,0,Exceeds
EI0602854ES,2025-04,160,13,0,1,6,Needs Improvement
EI0602854ES,2025-05,164,0,0,0,1,Exceeds
EI0602854ES,2025-06,165,5,1,1,0,Meets
EI0602854ES,2025-07,164,1,1,1,0,Meets
EI0602854ES,2025-08,158,13,0,0,2,Meets
EI0602854ES,2025-09,157,9,0,0,0,Meets
EI0602854ES,2025-10,148,11,0,0,0,Meets
EI0602854ES,2025-11,160,12,1,0,2,Meets
EI0602854ES,2025-12,166,1,2,0,1,Exceeds
EI0602854ES,2026-01,172,2,1,0,0,Outstanding
EI0202855ES,2025-02,164,11,1,0,0,Exceeds
EI0202855ES,2025-03,173,8,0,0,0,Exceeds
EI0202855ES,2025-04,164,3,0,0,1,Exceeds
EI0202855ES,2025-05,159,7,2,0,3,Meets
EI0202855ES,2025-06,156,12,0,0,1,Exceeds
EI0202855ES,2025-07,161,2,2,0,1,Meets
EI0202855ES,2025-08,147,6,0,0,0,Outstanding
EI0202855ES,2025-09,147,3,1,0,1,Exceeds
EI0202855ES,2025-10,171,10,0,0,0,Meets
EI0202855ES,2025-11,170,4,0,1,1,Meets
EI0202855ES,2025-12,159,3,0,0,0,Meets
EI0202855ES,2026-01,150,2,0,0,1,Meets
EI2302856ES,2025-02,154,9,2,0,4,Meets
EI2302856ES,2025-03,141,3,1,0,1,Meets
EI2302856ES,2025-04,157,4,1,0,0,Exceeds
EI2302856ES,2025-05,155,3,1,0,0,Exceeds
EI2302856ES,2025-06,164,4,0,0,1,Meets
EI2302856ES,2025-07,158,1,1,0,0,Needs Improvement
EI2302856ES,2025-08,168,1,0,0,0,Exceeds
EI2302856ES,2025-09,157,0,0,0,0,Meets
EI2302856ES,2025-10,164,4,0,0,1,Exceeds
EI2302856ES,2025-11,145,4,1,0,1,Exceeds
EI2302856ES,2025-12,169,6,1,0,0,Meets
EI2302856ES,2026-01,171,8,1,0,1,Needs Improvement
EI1002857ES,2025-02,156,10,1,0,2,Needs Improvement
EI1002857ES,2025-03,165,6,0,0,1,Meets
EI1002857ES,2025-04,160,6,0,0,1,Exceeds
EI1002857ES,2025-05,159,12,0,0,2,Exceeds
EI1002857ES,2025-06,146,4,0,0,0,Exceeds
EI1002857ES,2025-07,158,21,1,0,1,Outstanding
EI1002857ES,2025-08,163,6,0,0,1,Outstanding
EI1002857ES,2025-09,162,1,0,0,2,Meets
EI1002857ES,2025-10,157,4,1,0,0,Exceeds
EI1002857ES,2025-11,157,0,0,1,1,Meets
EI1002857ES,2025-12,157,12,2,0,0,Meets
EI1002857ES,2026-01,159,11,1,0,1,Needs Improvement
EI1502858ES,2025-02,166,4,3,0,0,Needs Improvement
EI1502858ES,2025-03,167,1,0,0,1,Outstanding
EI1502858ES,2025-04,154,5,2,0,0,Needs Improvement
EI1502858ES,2025-05,173,5,0,0,0,Exceeds
EI1502858ES,2025-06,153,1,1,1,0,Exceeds
EI1502858ES,2025-07,165,3,0,0,0,Meets
EI1502858ES,2025-08,171,2,0,1,3,Exceeds
EI1502858ES,2025-09,160,2,1,0,3,Needs Improvement
EI1502858ES,2025-10,165,8,1,0,1,Meets
EI1502858ES,2025-11,162,8,0,0,1,Outstanding
EI1502858ES,2025-12,163,3,0,0,0,Outstanding
EI1502858ES,2026-01,151,0,1,0,0,Meets
EI1302859ES,2025-02,168,1,0,0,0,Exceeds
EI1302859ES,2025-03,154,11,1,1,1,Needs Improvement
EI1302859ES,2025-04,147,8,0,0,1,Exceeds
EI1302859ES,2025-05,162,5,1,0,1,Meets
EI1302859ES,2025-06,158,2,1,0,2,Outstanding
EI1302859ES,2025-07,157,11,2,0,1,Meets
EI1302859ES,2025-08,166,3,1,0,1,Outstanding
EI1302859ES,2025-09,166,4,1,0,1,Exceeds
EI1302859ES,2025-10,157,8,1,0,0,Exceeds
EI1302859ES,2025-11,159,8,0,0,0,Meets
EI1302859ES,2025-12,157,1,0,0,1,Exceeds
EI1302859ES,2026-01,159,8,0,1,0,Exceeds
EI1202860ES,2025-02,165,14,0,0,0,Exceeds
EI1202860ES,2025-03,150,9,1,0,1,Meets
EI1202860ES,2025-04,144,2,0,0,0,Exceeds
EI1202860ES,2025-05,167,3,0,0,0,Exceeds
EI1202860ES,2025-06,159,5,1,0,0,Meets
EI1202860ES,2025-07,162,7,0,0,2,Meets
EI1202860ES,2025-08,148,5,0,0,0,Exceeds
EI1202860ES,2025-09,161,1,0,0,1,Meets
EI1202860ES,2025-10,149,3,1,0,0,Meets
EI1202860ES,2025-11,152,9,1,0,1,Exceeds
EI1202860ES,2025-12,158,8,0,0,0,Meets
EI1202860ES,2026-01,159,3,1,0,1,Meets
EI9302861ES,2025-02,147,10,0,0,1,Meets
EI9302861ES,2025-03,169,7,0,0,0,Exceeds
EI9302861ES,2025-04,154,1,2,2,0,Meets
EI9302861ES,2025-05,158,12,1,0,0,Exceeds
EI9302861ES,2025-06,150,8,1,0,1,Needs Improvement
EI9302861ES,2025-07,169,3,0,1,1,Meets
EI9302861ES,2025-08,157,3,0,0,2,Meets
EI9302861ES,2025-09,154,8,1,0,1,Exceeds
EI9302861ES,2025-10,158,3,0,0,1,Meets
EI9302861ES,2025-11,174,15,0,0,1,Exceeds
EI9302861ES,2025-12,164,9,0,1,2,Outstanding
EI9302861ES,2026-01,145,6,2,1,3,Meets
EI9502862ES,2025-02,151,5,0,1,0,Outstanding
EI9502862ES,2025-03,162,2,0,0,1,Outstanding
EI9502862ES,2025-04,155,1,1,0,3,Exceeds
EI9502862ES,2025-05,168,13,0,0,0,Exceeds
EI9502862ES,2025-06,144,2,0,0,1,Exceeds
EI9502862ES,2025-07,149,1,0,0,2,Meets
EI9502862ES,2025-08,172,3,1,0,0,Meets
EI9502862ES,2025-09,166,4,0,0,2,Meets
EI9502862ES,2025-10,160,6,1,0,1,Meets
EI9502862ES,2025-11,168,2,0,0,0,Outstanding
EI9502862ES,2025-12,160,6,1,0,1,Meets
EI9502862ES,2026-01,163,8,0,0,0,Outstanding
EI0302863ES,2025-02,164,6,1,1,0,Exceeds
EI0302863ES,2025-03,167,0,0,0,3,Exceeds
EI0302863ES,2025-04,150,2,0,0,0,Exceeds
EI0302863ES,2025-05,173,4,1,1,1,Meets
EI0302863ES,2025-06,145,3,1,1,0,Meets
EI0302863ES,2025-07,167,2,0,0,1,Meets
EI0302863ES,2025-08,167,5,1,0,2,Needs Improvement
EI0302863ES,2025-09,154,1,1,0,1,Exceeds
EI0302863ES,2025-10,159,5,1,0,0,Exceeds
EI0302863ES,2025-11,154,8,2,0,1,Exceeds
EI0302863ES,2025-12,152,6,1,0,2,Exceeds
EI0302863ES,2026-01,179,4,0,0,0,Exceeds
EI0402864ES,2025-02,176,3,0,0,0,Meets
EI0402864ES,2025-03,168,12,0,0,1,Meets
EI0402864ES,2025-04,171,12,0,0,0,Meets
EI0402864ES,2025-05,167,5,1,0,1,Outstanding
EI0402864ES,2025-06,159,6,1,0,1,Outstanding
EI0402864ES,2025-07,164,1,0,0,1,Needs Improvement
EI0402864ES,2025-08,162,5,1,0,1,Meets
EI0402864ES,2025-09,167,17,0,0,0,Exceeds
EI0402864ES,2025-10,155,21,1,0,1,Exceeds
EI0402864ES,2025-11,156,2,1,0,2,Exceeds
EI0402864ES,2025-12,168,14,0,0,0,Meets
EI0402864ES,2026-01,164,0,0,1,1,Meets
EI9902865ES,2025-02,153,3,2,1,2,Meets
EI9902865ES,2025-03,176,3,0,0,1,Needs Improvement
EI9902865ES,2025-04,157,3,0,0,2,Meets
EI9902865ES,2025-05,163,3,1,1,3,Needs Improvement
EI9902865ES,2025-06,147,8,0,0,0,Exceeds
EI9902865ES,2025-07,156,13,0,0,0,Outstanding
EI9902865ES,2025-08,149,5,1,0,1,Meets
EI9902865ES,2025-09,164,6,1,0,1,Meets
EI9902865ES,2025-10,179,10,1,1,0,Needs Improvement
EI9902865ES,2025-11,153,5,0,1,0,Exceeds
EI9902865ES,2025-12,160,5,1,0,0,Outstanding
EI9902865ES,2026-01,153,7,1,0,1,Meets
EI1602866ES,2025-02,157,13,1,0,0,Exceeds
EI1602866ES,2025-03,154,6,1,1,0,Exceeds
EI1602866ES,2025-04,155,12,1,1,2,Meets
EI1602866ES,2025-05,160,3,1,0,1,Meets
EI1602866ES,2025-06,162,7,1,0,0,Meets
EI1602866ES,2025-07,167,2,0,0,2,Meets
EI1602866ES,2025-08,168,7,0,0,2,Exceeds
EI1602866ES,2025-09,161,2,0,0,0,Meets
EI1602866ES,2025-10,156,0,1,0,1,Needs Improvement
EI1602866ES,2025-11,173,1,1,0,3,Meets
EI1602866ES,2025-12,172,5,0,0,0,Outstanding
EI1602866ES,2026-01,157,19,0,0,1,Meets
EI2502867ES,2025-02,151,4,0,1,1,Meets
EI2502867ES,2025-03,158,5,1,0,0,Exceeds
EI2502867ES,2025-04,163,1,0,0,3,Meets
EI2502867ES,2025-05,163,1,0,0,1,Meets
EI2502867ES,2025-06,153,10,1,1,0,Exceeds
EI2502867ES,2025-07,159,2,1,0,0,Outstanding
EI2502867ES,2025-08,150,1,0,0,4,Exceeds
EI2502867ES,2025-09,158,1,1,0,3,Meets
EI2502867ES,2025-10,160,7,0,0,0,Meets
EI2502867ES,2025-11,153,6,0,0,1,Outstanding
EI2502867ES,2025-12,150,6,0,0,3,Exceeds
EI2502867ES,2026-01,170,9,1,0,1,Exceeds
EI9602868ES,2025-02,153,1,1,0,2,Exceeds
EI9602868ES,2025-03,159,3,0,0,1,Meets
EI9602868ES,2025-04,162,3,0,0,0,Exceeds
EI9602868ES,2025-05,154,10,2,0,1,Exceeds
EI9602868ES,2025-06,162,2,0,0,2,Exceeds
EI9602868ES,2025-07,155,5,0,0,2,Meets
EI9602868ES,2025-08,172,5,0,1,3,Meets
EI9602868ES,2025-09,148,11,0,0,0,Outstanding
EI9602868ES,2025-10,168,1,0,0,1,Outstanding
EI9602868ES,2025-11,161,9,1,0,1,Outstanding
EI9602868ES,2025-12,149,6,1,0,2,Meets
EI9602868ES,2026-01,163,11,1,0,2,Exceeds
EI0102869ES,2025-02,159,3,0,0,0,Meets
EI0102869ES,2025-03,163,3,0,0,0,Exceeds
EI0102869ES,2025-04,167,7,1,0,3,Needs Improvement
EI0102869ES,2025-05,149,8,0,0,1,Meets
EI0102869ES,2025-06,156,16,0,0,1,Exceeds
EI0102869ES,2025-07,162,15,1,0,1,Exceeds
EI0102869ES,2025-08,170,6,1,0,1,Meets
EI0102869ES,2025-09,167,8,0,0,0,Outstanding
EI0102869ES,2025-10,161,9,0,1,0,Meets
EI0102869ES,2025-11,154,3,1,0,0,Meets
EI0102869ES,2025-12,174,6,1,1,2,Meets
EI0102869ES,2026-01,165,2,1,0,4,Needs Improvement
EI2102870ES,2025-02,171,8,2,0,0,Meets
EI2102870ES,2025-03,163,4,1,0,1,Meets
EI2102870ES,2025-04,166,10,1,0,1,Meets
EI2102870ES,2025-05,152,1,0,0,0,Meets
EI2102870ES,2025-06,156,9,0,0,2,Meets
EI2102870ES,2025-07,147,1,0,0,0,Exceeds
EI2102870ES,2025-08,164,9,0,0,1,Meets
EI2102870ES,2025-09,170,0,2,1,0,Exceeds
EI2102870ES,2025-10,160,5,0,1,2,Exceeds
EI2102870ES,2025-11,161,0,0,1,1,Outstanding
EI2102870ES,2025-12,161,3,0,2,1,Meets
EI2102870ES,2026-01,151,7,4,0,0,Meets
EI1002871ES,2025-02,168,1,0,1,0,Exceeds
EI1002871ES,2025-03,164,6,0,1,3,Meets
EI1002871ES,2025-04,147,8,1,0,1,Meets
EI1002871ES,2025-05,152,2,1,0,1,Meets
EI1002871ES,2025-06,160,4,1,0,0,Meets
EI1002871ES,2025-07,159,10,0,0,4,Meets
EI1002871ES,2025-08,155,12,1,0,0,Outstanding
EI1002871ES,2025-09,160,6,1,0,0,Meets
EI1002871ES,2025-10,152,0,0,1,0,Exceeds
EI1002871ES,2025-11,169,3,1,0,2,Needs Improvement
EI1002871ES,2025-12,167,6,2,0,1,Exceeds
EI1002871ES,2026-01,158,16,0,1,0,Needs Improvement
EI0102872ES,2025-02,158,13,2,0,1,Exceeds
EI0102872ES,2025-03,154,0,0,0,1,Exceeds
EI0102872ES,2025-04,161,2,2,1,2,Meets
EI0102872ES,2025-05,154,3,1,0,1,Needs Improvement
EI0102872ES,2025-06,164,8,1,0,0,Exceeds
EI0102872ES,2025-07,156,1,1,0,0,Meets
EI0102872ES,2025-08,182,7,0,0,0,Meets
EI0102872ES,2025-09,155,3,1,0,0,Meets
EI0102872ES,2025-10,166,9,1,0,2,Outstanding
EI0102872ES,2025-11,150,2,0,0,0,Outstanding
EI0102872ES,2025-12,161,3,2,0,3,Needs Improvement
EI0102872ES,2026-01,167,12,1,0,2,Meets
EI0602873ES,2025-02,180,13,0,0,0,Exceeds
EI0602873ES,2025-03,168,2,0,0,1,Exceeds
EI0602873ES,2025-04,161,14,1,1,3,Needs Improvement
EI0602873ES,2025-05,168,1,1,0,1,Exceeds
EI0602873ES,2025-06,168,9,0,1,2,Meets
EI0602873ES,2025-07,151,6,0,0,1,Exceeds
EI0602873ES,2025-08,158,3,1,0,1,Exceeds
EI0602873ES,2025-09,150,1,0,1,1,Meets
EI0602873ES,2025-10,160,3,0,0,3,Exceeds
EI0602873ES,2025-11,152,4,0,0,0,Exceeds
EI0602873ES,2025-12,160,6,0,0,1,Meets
EI0602873ES,2026-01,144,2,0,0,1,Outstanding
EI0702874ES,2025-02,159,5,1,1,0,Meets
EI0702874ES,2025-03,160,7,0,0,0,Exceeds
EI0702874ES,2025-04,162,4,0,0,1,Exceeds
EI0702874ES,2025-05,180,0,0,0,0,Meets
EI0702874ES,2025-06,149,3,0,0,0,Exceeds
EI0702874ES,2025-07,160,5,0,0,0,Meets
EI0702874ES,2025-08,159,9,0,0,2,Meets
EI0702874ES,2025-09,162,11,0,1,0,Exceeds
EI0702874ES,2025-10,156,1,0,0,2,Meets
EI0702874ES,2025-11,158,12,0,0,0,Exceeds
EI0702874ES,2025-12,160,7,0,1,2,Meets
EI0702874ES,2026-01,167,8,2,0,2,Meets
EI1602875ES,2025-02,151,5,0,0,2,Exceeds
EI1602875ES,2025-03,153,5,2,1,1,Needs Improvement
EI1602875ES,2025-04,163,5,0,0,0,Meets
EI1602875ES,2025-05,168,1,2,0,1,Meets
EI1602875ES,2025-06,162,9,1,0,0,Meets
EI1602875ES,2025-07,168,4,0,0,1,Meets
EI1602875ES,2025-08,151,4,1,1,1,Outstanding
EI1602875ES,2025-09,159,3,0,0,0,Outstanding
EI1602875ES,2025-10,162,2,0,1,1,Exceeds
EI1602875ES,2025-11,165,3,0,0,2,Outstanding
EI1602875ES,2025-12,165,0,0,0,1,Meets
EI1602875ES,2026-01,148,9,0,0,1,Meets
EI1402876ES,2025-02,163,4,1,0,0,Exceeds
EI1402876ES,2025-03,160,9,0,0,1,Meets
EI1402876ES,2025-04,159,4,0,0,1,Exceeds
EI1402876ES,2025-05,160,2,0,0,2,Meets
EI1402876ES,2025-06,183,0,1,0,2,Meets
EI1402876ES,2025-07,147,2,0,0,3,Exceeds
EI1402876ES,2025-08,158,4,3,0,0,Meets
EI1402876ES,2025-09,142,7,1,0,0,Exceeds
EI1402876ES,2025-10,151,12,1,0,1,Meets
EI1402876ES,2025-11,148,0,0,0,1,Meets
EI1402876ES,2025-12,170,5,1,2,0,Exceeds
EI1402876ES,2026-01,151,9,0,0,1,Exceeds
EI9302877ES,2025-02,157,7,2,0,1,Exceeds
EI9302877ES,2025-03,158,7,0,0,2,Meets
EI9302877ES,2025-04,154,2,0,0,2,Needs Improvement
EI9302877ES,2025-05,152,2,0,0,3,Outstanding
EI9302877ES,2025-06,165,3,0,0,2,Needs Improvement
EI9302877ES,2025-07,157,16,0,0,1,Outstanding
EI9302877ES,2025-08,148,10,1,0,2,Exceeds
EI9302877ES,2025-09,160,6,0,0,2,Meets
EI9302877ES,2025-10,136,7,0,1,1,Needs Improvement
EI9302877ES,2025-11,160,14,0,1,2,Meets
EI9302877ES,2025-12,168,2,0,0,0,Outstanding
EI9302877ES,2026-01,156,6,0,0,2,Meets
EI0302878ES,2025-02,165,10,2,0,1,Meets
EI0302878ES,2025-03,161,2,0,0,1,Exceeds
EI0302878ES,2025-04,156,6,1,0,2,Meets
EI0302878ES,2025-05,166,6,0,0,2,Meets
EI0302878ES,2025-06,157,0,0,0,0,Meets
EI0302878ES,2025-07,169,2,1,1,0,Needs Improvement
EI0302878ES,2025-08,146,6,1,0,2,Exceeds
EI0302878ES,2025-09,155,6,1,0,2,Exceeds
EI0302878ES,2025-10,148,3,1,0,2,Meets
EI0302878ES,2025-11,165,9,0,0,3,Meets
EI0302878ES,2025-12,172,12,0,1,2,Outstanding
EI0302878ES,2026-01,163,9,1,0,0,Meets
EI9402879ES,2025-02,151,5,1,1,0,Exceeds
EI9402879ES,2025-03,151,3,1,0,2,Needs Improvement
EI9402879ES,2025-04,163,0,1,0,1,Meets
EI9402879ES,2025-05,168,1,0,0,0,Outstanding
EI9402879ES,2025-06,155,19,1,0,2,Exceeds
EI9402879ES,2025-07,159,10,2,0,0,Exceeds
EI9402879ES,2025-08,161,0,1,0,0,Exceeds
EI9402879ES,2025-09,153,3,1,0,1,Meets
EI9402879ES,2025-10,175,1,1,1,0,Meets
EI9402879ES,2025-11,156,10,0,1,2,Exceeds
EI9402879ES,2025-12,163,4,0,0,0,Outstanding
EI9402879ES,2026-01,149,1,2,0,0,Meets
EI9102880ES,2025-02,161,4,0,1,1,Exceeds
EI9102880ES,2025-03,162,8,0,0,1,Meets
EI9102880ES,2025-04,151,10,1,0,0,Meets
EI9102880ES,2025-05,166,4,0,0,3,Exceeds
EI9102880ES,2025-06,156,1,1,0,0,Outstanding
EI9102880ES,2025-07,163,7,1,0,0,Meets
EI9102880ES,2025-08,164,7,0,0,0,Exceeds
EI9102880ES,2025-09,155,7,1,0,0,Meets
EI9102880ES,2025-10,158,9,0,1,0,Meets
EI9102880ES,2025-11,161,7,0,0,2,Meets
EI9102880ES,2025-12,168,7,1,0,1,Meets
EI9102880ES,2026-01,160,9,0,0,1,Exceeds
EI1302881ES,2025-02,160,3,0,1,0,Outstanding
EI1302881ES,2025-03,154,6,1,0,0,Outstanding
EI1302881ES,2025-04,154,3,0,0,2,Meets
EI1302881ES,2025-05,160,2,0,0,0,Exceeds
EI1302881ES,2025-06,162,13,2,1,2,Needs Improvement
EI1302881ES,2025-07,178,1,1,0,1,Needs Improvement
EI1302881ES,2025-08,164,1,0,0,4,Meets
EI1302881ES,2025-09,158,6,0,0,1,Meets
EI1302881ES,2025-10,153,2,0,1,0,Outstanding
EI1302881ES,2025-11,165,2,0,0,2,Exceeds
EI1302881ES,2025-12,169,6,1,0,2,Meets
EI1302881ES,2026-01,160,1,1,0,2,Meets
EI1002882ES,2025-02,154,6,0,0,1,Outstanding
EI1002882ES,2025-03,176,13,0,0,0,Meets
EI1002882ES,2025-04,163,2,2,1,2,Meets
EI1002882ES,2025-05,161,11,0,0,3,Outstanding
EI1002882ES,2025-06,162,9,1,0,0,Exceeds
EI1002882ES,2025-07,177,4,0,0,0,Exceeds
EI1002882ES,2025-08,151,9,1,0,2,Meets
EI1002882ES,2025-09,166,2,0,1,2,Meets
EI1002882ES,2025-10,159,3,0,0,0,Exceeds
EI1002882ES,2025-11,164,3,1,0,2,Meets
EI1002882ES,2025-12,162,4,0,0,0,Exceeds
EI1002882ES,2026-01,172,9,0,1,0,Meets
EI1002883ES,2025-02,162,14,0,0,2,Exceeds
EI1002883ES,2025-03,152,0,0,0,2,Meets
EI1002883ES,2025-04,152,3,0,0,2,Meets
EI1002883ES,2025-05,157,1,1,0,1,Meets
EI1002883ES,2025-06,161,9,0,1,2,Outstanding
EI1002883ES,2025-07,153,4,0,0,0,Exceeds
EI1002883ES,2025-08,159,2,0,0,1,Meets
EI1002883ES,2025-09,154,6,2,0,5,Meets
EI1002883ES,2025-10,150,7,0,0,1,Exceeds
EI1002883ES,2025-11,166,7,0,0,0,Exceeds
EI1002883ES,2025-12,180,1,1,1,2,Exceeds
EI1002883ES,2026-01,142,0,0,0,4,Meets
EI0602884ES,2025-02,155,6,1,0,0,Exceeds
EI0602884ES,2025-03,160,15,0,0,0,Exceeds
EI0602884ES,2025-04,162,3,2,0,1,Meets
EI0602884ES,2025-05,148,1,1,0,2,Exceeds
EI0602884ES,2025-06,149,8,0,0,2,Exceeds
EI0602884ES,2025-07,174,2,1,0,0,Meets
EI0602884ES,2025-08,169,4,1,2,0,Outstanding
EI0602884ES,2025-09,155,2,0,1,1,Meets
EI0602884ES,2025-10,164,0,0,0,0,Exceeds
EI0602884ES,2025-11,162,5,1,1,0,Meets
EI0602884ES,2025-12,159,11,2,0,0,Meets
EI0602884ES,2026-01,163,4,0,0,0,Meets
EI2402885ES,2025-02,163,4,1,0,0,Exceeds
EI2402885ES,2025-03,154,3,0,0,0,Exceeds
EI2402885ES,2025-04,153,5,1,0,2,Outstanding
EI2402885ES,2025-05,157,6,2,0,1,Meets
EI2402885ES,2025-06,161,6,0,0,1,Meets
EI2402885ES,2025-07,164,20,2,1,1,Exceeds
EI2402885ES,2025-08,165,4,0,0,0,Meets
EI2402885ES,2025-09,162,11,1,0,2,Exceeds
EI2402885ES,2025-10,155,10,1,0,1,Meets
EI2402885ES,2025-11,165,7,0,0,0,Meets
EI2402885ES,2025-12,166,3,1,1,1,Exceeds
EI2402885ES,2026-01,167,10,2,0,1,Meets
EI9102886ES,2025-02,159,5,1,0,2,Meets
EI9102886ES,2025-03,163,2,0,0,0,Exceeds
EI9102886ES,2025-04,164,3,0,0,1,Exceeds
EI9102886ES,2025-05,164,11,1,0,1,Exceeds
EI9102886ES,2025-06,159,6,0,0,1,Meets
EI9102886ES,2025-07,172,6,0,0,1,Meets
EI9102886ES,2025-08,166,6,1,0,0,Exceeds
EI9102886ES,2025-09,171,10,2,0,0,Meets
EI9102886ES,2025-10,146,4,1,0,1,Meets
EI9102886ES,2025-11,156,7,0,0,3,Meets
EI9102886ES,2025-12,159,3,1,0,1,Meets
EI9102886ES,2026-01,163,2,0,0,4,Meets
EI2602887ES,2025-02,152,11,1,0,0,Exceeds
EI2602887ES,2025-03,159,19,0,0,0,Meets
