numero_empleado,titulo,departamento,fecha_ingreso,modalidad_trabajo,salario_bruto_anual_eur
EI9703799ES,Gerente de Operaciones,Operaciones,7/11/1997,Oficina,89548
EI2603800ES,Gerente IT,IT,8/12/2026,Hibrido,97665
EI0003801ES,Gerente de Credito,Credito,4/26/2000,Oficina,81516
EI9203802ES,Gerente IT,IT,10/29/1992,Remoto,124211
EI0903803ES,Analista de Riesgo,Riesgo,6/20/2009,Oficina,52432
EI9103804ES,Gerente Comercial,Comercial,5/4/1991,Hibrido,103287
EI0703805ES,Asistente Comercial,Comercial,4/30/2007,Oficina,26993
EI2603806ES,Gerente de Riesgo,Riesgo,9/8/2026,Oficina,99364
EI0703807ES,Analista de Operaciones,Operaciones,3/19/2007,Hibrido,38045
EI2203808ES,Gerente Comercial,Comercial,7/2/2022,Hibrido,85416
EI1903809ES,Ejecutivo Comercial,Comercial,2/25/2019,Oficina,42994
EI1203810ES,Soporte IT,IT,11/22/2012,Hibrido,42371
EI0203811ES,Ejecutivo Comercial,Comercial,5/25/2002,Oficina,48799
EI0403812ES,Gerente de Credito,Credito,2/15/2004,Hibrido,90272
EI2003813ES,Analista de Riesgo,Riesgo,5/3/2020,Oficina,65890
EI9003814ES,Gerente de Riesgo,Riesgo,3/1/1990,Oficina,93012
EI2303815ES,Director IT,Direccion,9/19/2023,Hibrido,146494
EI0603816ES,Gerente Comercial,Comercial,8/8/2006,Hibrido,88281
EI1603817ES,Asistente de Credito,Credito,5/23/2016,Hibrido,31212
EI0403818ES,Cajero,Atencion al Cliente,11/12/2004,Oficina,22160
EI9203819ES,Asistente de Credito,Credito,1/25/1992,Hibrido,32141
EI0803820ES,Analista de Datos,IT,12/7/2008,Hibrido,62607
EI9003821ES,Gerente de Operaciones,Operaciones,8/2/1990,Hibrido,105754
EI9303822ES,Analista de Riesgo,Riesgo,11/18/1993,Oficina,63231
EI0003823ES,Asistente de Credito,Credito,2/1/2000,Oficina,29623
EI1403824ES,Ejecutivo Comercial,Comercial,4/19/2014,Oficina,45614
EI1703825ES,Ejecutivo Comercial,Comercial,7/19/2017,Hibrido,54381
EI1103826ES,Analista RRHH,Talento Humano,1/22/2011,Oficina,31374
EI2403827ES,Asistente de Plataforma,Atencion al Cliente,9/3/2024,Oficina,26189
EI0803828ES,Analista de Riesgo,Riesgo,10/29/2008,Oficina,57964
EI1403829ES,Analista de Riesgo,Riesgo,11/7/2014,Hibrido,44614
EI2203830ES,Asistente Comercial,Comercial,7/20/2022,Hibrido,34297
EI0703831ES,Cajero,Atencion al Cliente,6/4/2007,Oficina,26971
EI2503832ES,Asistente de Plataforma,Atencion al Cliente,3/17/2025,Oficina,23252
EI0003833ES,Asistente Comercial,Comercial,7/2/2000,Hibrido,33846
EI1403834ES,Analista RRHH,Talento Humano,12/1/2014,Oficina,47040
EI1303835ES,Analista de Operaciones,Operaciones,9/26/2013,Hibrido,57351
EI0603836ES,Gerente de Area,Gerencia,5/2/2006,Hibrido,92007
EI9803837ES,Gerente de Area,Gerencia,2/7/1998,Hibrido,113790
EI1503838ES,Gerente Comercial,Comercial,7/17/2015,Hibrido,99784
EI2103839ES,Gerente de Operaciones,Operaciones,2/4/2021,Oficina,118974
EI9003840ES,Gerente de Credito,Credito,12/31/1990,Oficina,75700
EI2103841ES,Analista de Riesgo,Riesgo,6/21/2021,Hibrido,65034
EI1803842ES,Gerente de Area,Gerencia,4/23/2018,Oficina,124208
EI9003843ES,Analista de Operaciones,Operaciones,8/29/1990,Oficina,44919
EI9003844ES,Supervisor de Sucursal,Atencion al Cliente,4/6/1990,Oficina,53731
EI9603845ES,Asistente de Plataforma,Atencion al Cliente,3/30/1996,Oficina,24193
EI0603846ES,Ejecutivo Comercial,Comercial,3/16/2006,Hibrido,45997
EI1003847ES,Gerente Comercial,Comercial,8/29/2010,Hibrido,101893
EI2103848ES,Analista de Credito,Credito,9/3/2021,Oficina,37956
EI0303849ES,Ejecutivo Comercial,Comercial,4/25/2003,Oficina,47618
EI9403850ES,Cajero,Atencion al Cliente,5/2/1994,Oficina,26438
EI0203851ES,Gerente de Area,Gerencia,7/29/2002,Hibrido,96022
EI0903852ES,Gerente de Talento Humano,Talento Humano,7/19/2009,Oficina,97450
EI9603853ES,Gerente de Operaciones,Operaciones,4/27/1996,Hibrido,119528
EI1203854ES,Analista de Credito,Credito,12/23/2012,Oficina,54255
EI9203855ES,Asistente de Plataforma,Atencion al Cliente,5/24/1992,Oficina,27330
EI0103856ES,Director Comercial,Direccion,12/13/2001,Oficina,128643
EI0503857ES,Asistente Comercial,Comercial,7/19/2005,Hibrido,29811
EI9203858ES,Ejecutivo Comercial,Comercial,1/14/1992,Hibrido,45451
EI9503859ES,Asistente Comercial,Comercial,9/3/1995,Oficina,25047
EI0603860ES,Gerente de Operaciones,Operaciones,6/21/2006,Oficina,112567
EI1503861ES,Asistente Comercial,Comercial,10/9/2015,Oficina,25295
EI1803862ES,Gerente IT,IT,5/10/2018,Hibrido,116168
EI0803863ES,Analista de Operaciones,Operaciones,5/23/2008,Oficina,44014
EI9703864ES,Ejecutivo Comercial,Comercial,9/13/1997,Oficina,41922
EI1103865ES,Analista de Riesgo,Riesgo,1/31/2011,Oficina,45820
EI1703866ES,Asistente Comercial,Comercial,5/30/2017,Hibrido,30375
EI9203867ES,Gerente de Credito,Credito,8/15/1992,Hibrido,75830
EI1903868ES,Supervisor de Sucursal,Atencion al Cliente,3/31/2019,Oficina,51931
EI9703869ES,Gerente de Credito,Credito,3/21/1997,Hibrido,87158
EI9403870ES,Gerente de Credito,Credito,1/16/1994,Hibrido,78929
EI0703871ES,Gerente Comercial,Comercial,6/22/2007,Hibrido,105536
EI1103872ES,Gerente de Credito,Credito,8/7/2011,Oficina,74319
EI1503873ES,Desarrollador,IT,3/26/2015,Hibrido,43866
EI1503874ES,Gerente Comercial,Comercial,10/7/2015,Oficina,94366
EI9703875ES,Asistente Comercial,Comercial,12/26/1997,Oficina,32599
EI9303876ES,Asistente de Credito,Credito,11/12/1993,Oficina,30160
EI9303877ES,Analista de Credito,Credito,8/17/1993,Oficina,59495
EI0603878ES,Asistente Comercial,Comercial,4/9/2006,Hibrido,28725
EI2603879ES,Gerente de Operaciones,Operaciones,10/27/2026,Oficina,117323
EI9103880ES,Gerente Comercial,Comercial,12/20/1991,Hibrido,72151
EI2603881ES,Gerente IT,IT,4/27/2026,Remoto,118192
EI9003882ES,Analista RRHH,Talento Humano,8/29/1990,Hibrido,30150
EI2103883ES,Analista de Credito,Credito,6/6/2021,Oficina,56418
EI1503884ES,Soporte IT,IT,10/1/2015,Remoto,42864
EI2103885ES,Soporte IT,IT,11/29/2021,Remoto,35361
EI2603886ES,Gerente de Area,Gerencia,5/14/2026,Hibrido,99230
EI1603887ES,Analista de Datos,IT,8/9/2016,Remoto,58981
EI9503888ES,Analista de Riesgo,Riesgo,11/25/1995,Hibrido,59502
EI1103889ES,Ejecutivo Comercial,Comercial,3/8/2011,Hibrido,38786
EI1803890ES,Gerente de Riesgo,Riesgo,1/4/2018,Oficina,113729
EI9903891ES,Ejecutivo Comercial,Comercial,1/26/1999,Oficina,45186
EI2403892ES,Gerente de Credito,Credito,7/25/2024,Oficina,74634
EI0403893ES,Ejecutivo Comercial,Comercial,11/27/2004,Oficina,36487
EI2403894ES,Desarrollador,IT,10/1/2024,Hibrido,66429
EI9303895ES,Arquitecto de Software,IT,1/30/1993,Remoto,100688
EI2503896ES,Cajero,Atencion al Cliente,2/25/2025,Oficina,28477
EI0903897ES,Analista de Operaciones,Operaciones,8/22/2009,Oficina,43389
EI9603898ES,Director Comercial,Direccion,10/16/1996,Oficina,147569
EI0203899ES,Director IT,Direccion,3/31/2002,Remoto,155761
EI2303900ES,Gerente Comercial,Comercial,6/8/2023,Hibrido,98132
EI1603901ES,Gerente de Credito,Credito,5/22/2016,Oficina,105910
EI0303902ES,Desarrollador,IT,6/10/2003,Hibrido,72989
EI0303903ES,Soporte IT,IT,8/15/2003,Remoto,32897
EI0703904ES,Gerente de Operaciones,Operaciones,3/1/2007,Hibrido,99524
EI1403905ES,Gerente de Operaciones,Operaciones,3/26/2014,Hibrido,83108
EI9203906ES,Asistente de Plataforma,Atencion al Cliente,5/19/1992,Oficina,30299
EI0203907ES,Analista de Datos,IT,5/31/2002,Remoto,48284
EI1003908ES,Gerente de Area,Gerencia,2/21/2010,Hibrido,111991
EI0603909ES,Gerente de Riesgo,Riesgo,5/4/2006,Oficina,106022
EI1503910ES,Gerente de Talento Humano,Talento Humano,4/29/2015,Oficina,91978
EI9103911ES,Asistente de Credito,Credito,7/12/1991,Hibrido,33861
EI9403912ES,Especialista RRHH,Talento Humano,10/22/1994,Hibrido,36392
EI2203913ES,Gerente de Area,Gerencia,10/10/2022,Oficina,91805
EI9403914ES,Gerente de Talento Humano,Talento Humano,6/22/1994,Oficina,85461
EI2403915ES,Director IT,Direccion,12/9/2024,Remoto,153260
EI1603916ES,Gerente de Operaciones,Operaciones,12/17/2016,Oficina,81251
EI2603917ES,Analista de Credito,Credito,2/17/2026,Hibrido,44664
EI0703918ES,Asistente de Credito,Credito,6/15/2007,Oficina,25884
EI1803919ES,Arquitecto de Software,IT,6/7/2018,Remoto,71559
EI0003920ES,Director Comercial,Direccion,6/27/2000,Hibrido,140652
EI2003921ES,Gerente de Riesgo,Riesgo,8/14/2020,Oficina,91608
EI1903922ES,Gerente de Riesgo,Riesgo,11/30/2019,Oficina,88862
EI0403923ES,Especialista RRHH,Talento Humano,1/28/2004,Hibrido,53543
EI9003924ES,Gerente Comercial,Comercial,6/23/1990,Hibrido,80348
EI9303925ES,Gerente IT,IT,7/17/1993,Hibrido,110939
EI9903926ES,Especialista RRHH,Talento Humano,8/17/1999,Oficina,58575
EI2503927ES,Gerente de Area,Gerencia,10/17/2025,Hibrido,128548
EI1803928ES,Analista de Riesgo,Riesgo,6/5/2018,Hibrido,69183
EI0903929ES,Gerente IT,IT,8/26/2009,Hibrido,108515
EI9403930ES,Ejecutivo Comercial,Comercial,6/25/1994,Oficina,49514
EI1003931ES,Gerente de Operaciones,Operaciones,10/20/2010,Oficina,118991
EI2103932ES,Desarrollador,IT,10/9/2021,Hibrido,63996
EI1903933ES,Gerente de Credito,Credito,11/23/2019,Oficina,74309
EI0703934ES,Gerente de Riesgo,Riesgo,8/13/2007,Oficina,98864
EI2403935ES,Desarrollador,IT,9/1/2024,Hibrido,40799
EI1503936ES,Asistente Comercial,Comercial,12/21/2015,Oficina,26941
EI0503937ES,Asistente de Plataforma,Atencion al Cliente,8/15/2005,Oficina,25065
EI9903938ES,Gerente IT,IT,8/16/1999,Hibrido,118076
EI9203939ES,Analista de Operaciones,Operaciones,11/21/1992,Hibrido,37359
EI1703940ES,Asistente Comercial,Comercial,7/8/2017,Oficina,26536
EI1703941ES,Analista de Operaciones,Operaciones,8/9/2017,Oficina,55204
EI0603942ES,Asistente de Credito,Credito,2/10/2006,Oficina,30670
EI2003943ES,Ejecutivo Comercial,Comercial,10/9/2020,Hibrido,53582
EI9203944ES,Gerente de Credito,Credito,1/19/1992,Hibrido,93681
EI9103945ES,Gerente IT,IT,6/29/1991,Remoto,93887
EI1503946ES,Analista de Operaciones,Operaciones,7/17/2015,Oficina,53927
EI9003947ES,Asistente Comercial,Comercial,11/11/1990,Hibrido,31517
EI9203948ES,Asistente Comercial,Comercial,8/21/1992,Hibrido,26207
EI1103949ES,Analista de Riesgo,Riesgo,6/3/2011,Oficina,48610
EI1103950ES,Arquitecto de Software,IT,6/27/2011,Remoto,102830
EI2003951ES,Supervisor de Sucursal,Atencion al Cliente,7/6/2020,Oficina,39106
EI9903952ES,Asistente Comercial,Comercial,10/9/1999,Hibrido,28175
EI1603953ES,Ejecutivo Comercial,Comercial,1/24/2016,Hibrido,57901
EI9003954ES,Gerente Comercial,Comercial,12/3/1990,Hibrido,70182
EI1003955ES,Analista de Riesgo,Riesgo,7/26/2010,Oficina,52352
EI0403956ES,Analista de Credito,Credito,9/19/2004,Oficina,35263
EI1803957ES,Gerente de Area,Gerencia,5/23/2018,Oficina,112802
EI1203958ES,Gerente de Credito,Credito,2/16/2012,Hibrido,83927
EI0103959ES,Especialista RRHH,Talento Humano,6/11/2001,Hibrido,39260
EI0203960ES,Arquitecto de Software,IT,10/28/2002,Remoto,76931
EI0103961ES,Asistente Comercial,Comercial,6/6/2001,Oficina,28010
EI9803962ES,Supervisor de Sucursal,Atencion al Cliente,5/19/1998,Oficina,53765
EI2403963ES,Supervisor de Sucursal,Atencion al Cliente,12/12/2024,Oficina,39897
EI2503964ES,Director de Riesgo,Direccion,5/28/2025,Hibrido,134504
EI9403965ES,Ejecutivo Comercial,Comercial,4/10/1994,Oficina,37285
EI1503966ES,Director Financiero,Direccion,8/18/2015,Hibrido,122610
EI9203967ES,Asistente de Credito,Credito,1/31/1992,Oficina,30835
EI1803968ES,Director Financiero,Direccion,8/1/2018,Hibrido,170089
EI0003969ES,Analista de Riesgo,Riesgo,11/24/2000,Oficina,40456
EI9303970ES,Gerente de Talento Humano,Talento Humano,12/19/1993,Hibrido,105167
EI9903971ES,Gerente de Area,Gerencia,11/13/1999,Oficina,98918
EI2003972ES,Analista de Operaciones,Operaciones,6/5/2020,Hibrido,45961
EI2303973ES,Ejecutivo Comercial,Comercial,11/1/2023,Hibrido,53434
EI1503974ES,Ejecutivo Comercial,Comercial,5/16/2015,Oficina,41097
EI1603975ES,Gerente de Credito,Credito,8/14/2016,Hibrido,108901
EI9703976ES,Analista de Credito,Credito,7/7/1997,Oficina,47951
EI0003977ES,Cajero,Atencion al Cliente,10/11/2000,Oficina,25433
EI2503978ES,Gerente de Riesgo,Riesgo,10/7/2025,Oficina,80555
EI0603979ES,Analista de Riesgo,Riesgo,8/7/2006,Oficina,51590
EI0103980ES,Cajero,Atencion al Cliente,6/23/2001,Oficina,25784
EI9103981ES,Ejecutivo Comercial,Comercial,2/9/1991,Oficina,57770
EI0903982ES,Gerente de Credito,Credito,12/16/2009,Oficina,77506
EI9703983ES,Ejecutivo Comercial,Comercial,4/9/1997,Oficina,42394
EI9803984ES,Cajero,Atencion al Cliente,6/25/1998,Oficina,25534
EI9403985ES,Gerente de Riesgo,Riesgo,6/10/1994,Oficina,119845
EI0503986ES,Gerente IT,IT,10/25/2005,Hibrido,124369
EI2203987ES,Analista de Operaciones,Operaciones,6/4/2022,Hibrido,35140
EI0903988ES,Gerente de Riesgo,Riesgo,6/16/2009,Oficina,86974
EI0903989ES,Asistente Comercial,Comercial,8/1/2009,Hibrido,28464
EI1403990ES,Director Comercial,Direccion,9/7/2014,Oficina,156084
EI0403991ES,Soporte IT,IT,1/15/2004,Remoto,39322
EI1103992ES,Asistente Comercial,Comercial,2/7/2011,Oficina,27743
EI1403993ES,Ejecutivo Comercial,Comercial,12/10/2014,Oficina,51933
EI2303994ES,Gerente de Operaciones,Operaciones,8/30/2023,Oficina,102260
EI1303995ES,Ejecutivo Comercial,Comercial,12/31/2013,Oficina,57916
EI1403996ES,Cajero,Atencion al Cliente,7/24/2014,Oficina,25075
EI9603997ES,Soporte IT,IT,12/7/1996,Remoto,38331
EI2603998ES,Cajero,Atencion al Cliente,1/19/2026,Oficina,26170
EI0403999ES,Analista de Credito,Credito,11/17/2004,Oficina,45190
EI1304000ES,Gerente de Operaciones,Operaciones,1/19/2013,Oficina,89050
EI2304001ES,Analista RRHH,Talento Humano,10/28/2023,Oficina,45622
EI9204002ES,Gerente de Riesgo,Riesgo,6/3/1992,Oficina,91641
EI0304003ES,Asistente Comercial,Comercial,3/19/2003,Oficina,33792
EI9604004ES,Arquitecto de Software,IT,1/26/1996,Hibrido,80190
EI9304005ES,Asistente de Plataforma,Atencion al Cliente,12/23/1993,Oficina,27545
EI1104006ES,Ejecutivo Comercial,Comercial,11/10/2011,Oficina,44134
EI9504007ES,Asistente Comercial,Comercial,11/28/1995,Oficina,33599
EI0804008ES,Gerente de Riesgo,Riesgo,11/27/2008,Oficina,103586
EI9004009ES,Asistente de Credito,Credito,6/17/1990,Oficina,27073
EI9104010ES,Gerente de Operaciones,Operaciones,8/15/1991,Oficina,93622
EI2204011ES,Ejecutivo Comercial,Comercial,1/17/2022,Oficina,57802
EI9504012ES,Gerente Comercial,Comercial,11/20/1995,Hibrido,78557
EI0604013ES,Analista de Credito,Credito,2/10/2006,Oficina,39167
EI0604014ES,Gerente Comercial,Comercial,9/24/2006,Oficina,82711
EI1204015ES,Arquitecto de Software,IT,7/30/2012,Remoto,76130
EI9204016ES,Director Comercial,Direccion,2/10/1992,Hibrido,146683
EI9804017ES,Asistente de Plataforma,Atencion al Cliente,11/3/1998,Oficina,23047
EI9204018ES,Supervisor de Sucursal,Atencion al Cliente,7/30/1992,Oficina,46286
EI2504019ES,Asistente Comercial,Comercial,7/29/2025,Oficina,34746
EI1004020ES,Ejecutivo Comercial,Comercial,7/1/2010,Hibrido,50060
EI1604021ES,Asistente de Plataforma,Atencion al Cliente,3/22/2016,Oficina,24572
EI1404022ES,Soporte IT,IT,2/6/2014,Hibrido,33674
EI2004023ES,Cajero,Atencion al Cliente,9/3/2020,Oficina,22187
EI1604024ES,Gerente de Riesgo,Riesgo,11/1/2016,Hibrido,85875
EI1104025ES,Gerente de Operaciones,Operaciones,1/26/2011,Hibrido,99564
EI9104026ES,Asistente de Credito,Credito,11/1/1991,Oficina,27607
EI2504027ES,Gerente de Credito,Credito,3/22/2025,Hibrido,71911
EI2304028ES,Gerente de Talento Humano,Talento Humano,4/12/2023,Hibrido,115468
EI1704029ES,Gerente IT,IT,10/25/2017,Remoto,115368
EI9604030ES,Arquitecto de Software,IT,10/7/1996,Hibrido,107190
EI9504031ES,Gerente de Talento Humano,Talento Humano,4/26/1995,Hibrido,107511
EI1204032ES,Gerente IT,IT,6/23/2012,Remoto,93661
EI1404033ES,Analista de Riesgo,Riesgo,12/29/2014,Hibrido,68993
EI0704034ES,Especialista RRHH,Talento Humano,8/23/2007,Oficina,50089
EI0004035ES,Analista de Riesgo,Riesgo,6/28/2000,Hibrido,62951
EI9304036ES,Cajero,Atencion al Cliente,10/10/1993,Oficina,26672
EI0604037ES,Gerente de Area,Gerencia,3/29/2006,Oficina,113702
EI1604038ES,Desarrollador,IT,1/27/2016,Remoto,58804
EI1904039ES,Analista de Operaciones,Operaciones,6/6/2019,Hibrido,36185
EI0704040ES,Gerente de Area,Gerencia,7/25/2007,Hibrido,102867
EI2404041ES,Soporte IT,IT,7/20/2024,Hibrido,33089
EI0804042ES,Asistente Comercial,Comercial,9/12/2008,Oficina,30632
EI1904043ES,Analista de Riesgo,Riesgo,1/13/2019,Hibrido,59808
EI1004044ES,Gerente de Credito,Credito,5/8/2010,Oficina,82436
EI0704045ES,Cajero,Atencion al Cliente,4/15/2007,Oficina,23103
EI9504046ES,Analista de Datos,IT,4/9/1995,Remoto,50797
EI0104047ES,Gerente de Credito,Credito,6/21/2001,Hibrido,84184
EI9604048ES,Asistente Comercial,Comercial,3/1/1996,Hibrido,30628
EI2004049ES,Ejecutivo Comercial,Comercial,3/18/2020,Oficina,39957
EI1304050ES,Asistente Comercial,Comercial,2/1/2013,Oficina,33408
EI2204051ES,Asistente Comercial,Comercial,12/20/2022,Oficina,33077
EI1704052ES,Supervisor de Sucursal,Atencion al Cliente,12/8/2017,Oficina,48355
EI1804053ES,Gerente de Credito,Credito,9/8/2018,Hibrido,85735
EI9304054ES,Asistente de Credito,Credito,10/18/1993,Hibrido,34843
EI9904055ES,Asistente de Plataforma,Atencion al Cliente,11/24/1999,Oficina,26293
EI0504056ES,Asistente de Credito,Credito,3/14/2005,Oficina,28922
EI1004057ES,Analista de Operaciones,Operaciones,9/4/2010,Hibrido,41116
EI9204058ES,Supervisor de Sucursal,Atencion al Cliente,8/1/1992,Oficina,46949
EI0004059ES,Gerente de Operaciones,Operaciones,2/2/2000,Hibrido,96090
EI2604060ES,Cajero,Atencion al Cliente,7/27/2026,Oficina,22284
EI0004061ES,Asistente Comercial,Comercial,10/21/2000,Oficina,26270
EI1904062ES,Analista de Operaciones,Operaciones,12/27/2019,Hibrido,52334
EI9104063ES,Analista de Datos,IT,4/4/1991,Remoto,69501
EI1004064ES,Desarrollador,IT,12/11/2010,Remoto,65585
EI0404065ES,Analista de Credito,Credito,11/3/2004,Hibrido,49861
EI2104066ES,Asistente Comercial,Comercial,12/11/2021,Hibrido,29395
EI0604067ES,Gerente de Operaciones,Operaciones,3/4/2006,Hibrido,95723
EI1504068ES,Gerente de Area,Gerencia,4/25/2015,Hibrido,120945
EI0704069ES,Analista de Datos,IT,5/7/2007,Remoto,77950
EI0904070ES,Gerente de Operaciones,Operaciones,4/30/2009,Hibrido,93672
EI9304071ES,Gerente de Operaciones,Operaciones,7/19/1993,Hibrido,91605
EI0604072ES,Director Comercial,Direccion,8/6/2006,Oficina,121450
EI0404073ES,Asistente Comercial,Comercial,11/23/2004,Oficina,30019
EI9804074ES,Analista de Riesgo,Riesgo,4/26/1998,Hibrido,64917
EI9604075ES,Analista RRHH,Talento Humano,5/25/1996,Hibrido,40587
EI0704076ES,Asistente de Credito,Credito,2/8/2007,Hibrido,31505
EI9804077ES,Analista de Operaciones,Operaciones,2/25/1998,Oficina,38697
EI1004078ES,Gerente de Riesgo,Riesgo,5/1/2010,Oficina,98099
EI0604079ES,Arquitecto de Software,IT,7/4/2006,Hibrido,108568
EI9804080ES,Ejecutivo Comercial,Comercial,2/23/1998,Oficina,47609
EI9204081ES,Especialista RRHH,Talento Humano,5/12/1992,Hibrido,56879
EI0104082ES,Gerente de Operaciones,Operaciones,2/12/2001,Hibrido,90316
EI0304083ES,Gerente Comercial,Comercial,7/3/2003,Hibrido,90757
EI2204084ES,Gerente de Riesgo,Riesgo,3/24/2022,Hibrido,83659
EI0804085ES,Asistente Comercial,Comercial,7/5/2008,Hibrido,28604
EI9404086ES,Cajero,Atencion al Cliente,9/5/1994,Oficina,29872
EI9104087ES,Gerente de Operaciones,Operaciones,5/7/1991,Oficina,115006
EI1304088ES,Especialista RRHH,Talento Humano,10/24/2013,Oficina,46674
EI9504089ES,Director de Riesgo,Direccion,5/25/1995,Hibrido,125203
EI1404090ES,Asistente Comercial,Comercial,8/17/2014,Oficina,32317
EI0204091ES,Soporte IT,IT,8/7/2002,Hibrido,35215
EI0604092ES,Cajero,Atencion al Cliente,4/10/2006,Oficina,28681
EI0204093ES,Asistente de Credito,Credito,7/14/2002,Hibrido,27887
EI0104094ES,Director IT,Direccion,8/26/2001,Remoto,137501
EI9504095ES,Gerente Comercial,Comercial,1/17/1995,Oficina,102585
EI1904096ES,Gerente de Operaciones,Operaciones,1/27/2019,Hibrido,81659
EI2304097ES,Analista de Riesgo,Riesgo,4/14/2023,Oficina,66881
EI0904098ES,Gerente de Riesgo,Riesgo,12/13/2009,Hibrido,110330
EI1504099ES,Gerente de Credito,Credito,11/24/2015,Hibrido,98178
EI0804100ES,Desarrollador,IT,3/30/2008,Hibrido,52340
EI9004101ES,Analista de Operaciones,Operaciones,2/25/1990,Hibrido,38652
EI1804102ES,Director Financiero,Direccion,12/19/2018,Oficina,174225
EI2104103ES,Asistente Comercial,Comercial,5/31/2021,Oficina,30850
EI1404104ES,Analista de Credito,Credito,2/2/2014,Oficina,37060
EI0404105ES,Asistente de Plataforma,Atencion al Cliente,8/7/2004,Oficina,31505
EI9204106ES,Asistente de Credito,Credito,1/18/1992,Oficina,25595
EI1104107ES,Gerente de Area,Gerencia,9/15/2011,Oficina,101677
EI0304108ES,Gerente de Credito,Credito,11/14/2003,Hibrido,82209
EI1904109ES,Analista de Datos,IT,9/21/2019,Hibrido,57770
EI9104110ES,Ejecutivo Comercial,Comercial,3/10/1991,Hibrido,54798
EI1504111ES,Gerente de Area,Gerencia,9/25/2015,Oficina,98088
EI1304112ES,Analista de Riesgo,Riesgo,9/25/2013,Oficina,66415
EI9704113ES,Analista de Datos,IT,5/18/1997,Hibrido,47299
EI9804114ES,Gerente Comercial,Comercial,11/20/1998,Hibrido,94778
EI2104115ES,Desarrollador,IT,10/24/2021,Remoto,50103
EI2204116ES,Gerente de Riesgo,Riesgo,5/3/2022,Oficina,81755
EI2204117ES,Asistente de Credito,Credito,7/30/2022,Oficina,32940
EI9504118ES,Analista de Riesgo,Riesgo,9/26/1995,Hibrido,63564
EI0504119ES,Asistente de Credito,Credito,10/20/2005,Oficina,28493
EI9704120ES,Gerente Comercial,Comercial,7/31/1997,Hibrido,79881
EI2104121ES,Cajero,Atencion al Cliente,5/15/2021,Oficina,27045
EI1304122ES,Gerente Comercial,Comercial,6/4/2013,Oficina,109543
EI0204123ES,Gerente de Operaciones,Operaciones,11/21/2002,Hibrido,103828
EI2104124ES,Analista RRHH,Talento Humano,2/9/2021,Hibrido,37276
EI9504125ES,Gerente de Operaciones,Operaciones,10/18/1995,Hibrido,94852
EI9304126ES,Analista de Datos,IT,11/28/1993,Remoto,78244
EI1104127ES,Director Financiero,Direccion,1/23/2011,Oficina,146024
EI1404128ES,Gerente de Area,Gerencia,9/23/2014,Oficina,120088
