numero_empleado,mes,horas_trabajadas,ausencias_justificadas,ausencias_no_justificadas,rating_desempeno
IE9203185,2025-10,178,0,0,Exceeds
IE9203185,2025-11,166,0,1,Needs Improvement
IE9203185,2025-12,176,0,0,Needs Improvement
IE9203185,2026-01,174,2,0,Meets
IE9203185,2026-02,177,0,0,Exceeds
IE0203186,2025-03,164,1,1,Meets
IE0203186,2025-04,165,0,0,Meets
IE0203186,2025-05,177,1,0,Exceeds
IE0203186,2025-06,152,1,0,Meets
IE0203186,2025-07,164,0,0,Exceeds
IE0203186,2025-08,156,0,0,Meets
IE0203186,2025-09,170,3,0,Needs Improvement
IE0203186,2025-10,163,1,0,Meets
IE0203186,2025-11,173,1,0,Exceeds
IE0203186,2025-12,177,0,0,Exceeds
IE0203186,2026-01,141,0,0,Exceeds
IE0203186,2026-02,152,1,2,Meets
IE2003187,2025-03,157,0,0,Meets
IE2003187,2025-04,177,0,2,Meets
IE2003187,2025-05,149,1,0,Meets
IE2003187,2025-06,160,3,0,Meets
IE2003187,2025-07,151,1,1,Meets
IE2003187,2025-08,160,0,0,Meets
IE2003187,2025-09,166,2,1,Meets
IE2003187,2025-10,163,3,3,Needs Improvement
IE2003187,2025-11,183,0,0,Meets
IE2003187,2025-12,166,1,0,Exceeds
IE2003187,2026-01,154,0,0,Exceeds
IE2003187,2026-02,147,0,0,Meets
IE1403188,2025-03,170,3,1,Needs Improvement
IE1403188,2025-04,154,1,0,Meets
IE1403188,2025-05,170,0,0,Exceeds
IE1403188,2025-06,172,1,0,Meets
IE1403188,2025-07,157,0,0,Exceeds
IE1403188,2025-08,171,0,0,Exceeds
IE1403188,2025-09,176,0,1,Needs Improvement
IE1403188,2025-10,159,1,0,Meets
IE1403188,2025-11,155,2,0,Meets
IE1403188,2025-12,174,0,0,Exceeds
IE1403188,2026-01,170,0,1,Meets
IE1403188,2026-02,167,1,2,Meets
IE0203189,2025-03,167,2,0,Meets
IE0203189,2025-04,183,2,1,Meets
IE0203189,2025-05,162,1,0,Exceeds
IE0203189,2025-06,172,0,1,Meets
IE0203189,2025-07,180,1,0,Exceeds
IE0203189,2025-08,157,3,0,Needs Improvement
IE0203189,2025-09,168,0,0,Exceeds
IE0203189,2025-10,175,1,0,Meets
IE0203189,2025-11,151,0,0,Exceeds
IE0203189,2025-12,156,0,1,Meets
IE0203189,2026-01,176,1,1,Exceeds
IE0203189,2026-02,163,0,0,Meets
IE9903190,2025-03,157,1,0,Exceeds
IE9903190,2025-04,175,0,0,Meets
IE9903190,2025-05,159,0,0,Exceeds
IE9903190,2025-06,156,1,1,Needs Improvement
IE9903190,2025-07,181,1,0,Meets
IE9903190,2025-08,173,0,0,Meets
IE9903190,2025-09,173,1,0,Meets
IE9903190,2025-10,161,1,0,Exceeds
IE9903190,2025-11,161,1,1,Needs Improvement
IE9903190,2025-12,167,0,1,Outstanding
IE9903190,2026-01,173,1,0,Exceeds
IE9903190,2026-02,171,0,0,Exceeds
IE2103191,2025-03,187,3,0,Meets
IE2103191,2025-04,171,1,0,Exceeds
IE2103191,2025-05,168,1,0,Needs Improvement
IE2103191,2025-06,173,3,0,Meets
IE2103191,2025-07,164,1,0,Meets
IE2103191,2025-08,162,0,0,Meets
IE2103191,2025-09,177,2,0,Meets
IE2103191,2025-10,151,0,0,Exceeds
IE2103191,2025-11,167,0,0,Exceeds
IE2103191,2025-12,160,3,1,Needs Improvement
IE2103191,2026-01,189,1,0,Exceeds
IE2103191,2026-02,162,1,0,Meets
IE9103192,2025-03,197,0,0,Meets
IE9103192,2025-04,170,0,0,Meets
IE9103192,2025-05,178,1,1,Exceeds
IE9103192,2025-06,158,0,1,Meets
IE9103192,2025-07,162,2,0,Meets
IE9103192,2025-08,178,0,0,Meets
IE9103192,2025-09,156,1,0,Exceeds
IE9103192,2025-10,158,0,0,Exceeds
IE9103192,2025-11,147,1,0,Meets
IE9103192,2025-12,153,1,0,Needs Improvement
IE9103192,2026-01,184,0,0,Meets
IE9103192,2026-02,151,0,0,Meets
IE1203193,2025-03,182,0,0,Meets
IE1203193,2025-04,171,0,0,Meets
IE1203193,2025-05,159,0,0,Exceeds
IE1203193,2025-06,154,2,0,Exceeds
IE1203193,2025-07,192,2,0,Meets
IE1203193,2025-08,151,0,0,Exceeds
IE1203193,2025-09,149,3,0,Meets
IE1203193,2025-10,167,1,0,Meets
IE1203193,2025-11,170,0,0,Needs Improvement
IE1203193,2025-12,168,1,0,Exceeds
IE1203193,2026-01,172,1,0,Meets
IE1203193,2026-02,164,1,0,Meets
IE0303194,2025-03,160,1,0,Exceeds
IE0303194,2025-04,153,2,0,Meets
IE0303194,2025-05,155,0,0,Exceeds
IE0303194,2025-06,160,1,0,Exceeds
IE0303194,2025-07,164,4,2,Needs Improvement
IE0303194,2025-08,157,1,0,Needs Improvement
IE0303194,2025-09,155,0,0,Meets
IE0303194,2025-10,169,1,0,Meets
IE0303194,2025-11,151,0,0,Exceeds
IE0303194,2025-12,191,3,0,Needs Improvement
IE0303194,2026-01,161,0,3,Meets
IE0303194,2026-02,164,1,0,Meets
IE9303195,2025-03,174,0,1,Exceeds
IE9303195,2025-04,158,0,0,Meets
IE9303195,2025-05,171,1,0,Meets
IE9303195,2025-06,179,0,0,Exceeds
IE9303195,2025-07,173,3,0,Meets
IE9303195,2025-08,150,2,0,Meets
IE9303195,2025-09,176,1,0,Needs Improvement
IE9303195,2025-10,188,0,0,Meets
IE9303195,2025-11,159,1,1,Meets
IE9303195,2025-12,162,1,0,Meets
IE9303195,2026-01,181,1,0,Meets
IE9303195,2026-02,171,1,0,Meets
IE9703196,2025-03,167,0,0,Meets
IE9703196,2025-04,189,0,0,Exceeds
IE9703196,2025-05,163,2,1,Meets
IE9703196,2025-06,163,0,0,Meets
IE9703196,2025-07,174,0,0,Exceeds
IE9703196,2025-08,162,0,1,Meets
IE9703196,2025-09,169,0,0,Meets
IE9703196,2025-10,192,0,0,Exceeds
IE9703196,2025-11,161,1,0,Meets
IE9703196,2025-12,165,0,0,Meets
IE9703196,2026-01,160,2,0,Meets
IE9703196,2026-02,166,0,0,Exceeds
IE0803197,2025-03,167,1,0,Meets
IE0803197,2025-04,172,1,0,Meets
IE0803197,2025-05,184,0,0,Meets
IE0803197,2025-06,153,1,0,Meets
IE0803197,2025-07,154,1,0,Meets
IE0803197,2025-08,162,0,1,Meets
IE0803197,2025-09,183,0,0,Exceeds
IE0803197,2025-10,163,1,0,Needs Improvement
IE0803197,2025-11,163,1,0,Meets
IE0803197,2025-12,161,1,1,Needs Improvement
IE0803197,2026-01,169,0,0,Exceeds
IE0803197,2026-02,165,1,1,Meets
IE2303198,2025-03,182,1,0,Meets
IE2303198,2025-04,184,1,0,Meets
IE2303198,2025-05,158,1,0,Exceeds
IE2303198,2025-06,170,0,1,Needs Improvement
IE2303198,2025-07,159,0,0,Meets
IE2303198,2025-08,156,0,0,Meets
IE2303198,2025-09,148,1,0,Meets
IE2303198,2025-10,185,0,1,Exceeds
IE2303198,2025-11,166,1,0,Meets
IE2303198,2025-12,163,0,1,Meets
IE2303198,2026-01,143,1,0,Meets
IE2303198,2026-02,168,3,0,Meets
IE1203199,2025-03,168,2,0,Meets
IE1203199,2025-04,171,0,0,Meets
IE1203199,2025-05,171,1,1,Meets
IE1203199,2025-06,172,2,0,Meets
IE1203199,2025-07,160,1,0,Needs Improvement
IE1203199,2025-08,161,0,0,Exceeds
IE1203199,2025-09,166,1,1,Needs Improvement
IE1203199,2025-10,180,1,0,Meets
IE1203199,2025-11,146,1,1,Needs Improvement
IE1203199,2025-12,164,0,0,Outstanding
IE1203199,2026-01,164,4,0,Meets
IE1203199,2026-02,170,1,0,Exceeds
IE2403200,2025-03,186,1,0,Exceeds
IE2403200,2025-04,175,1,0,Meets
IE2403200,2025-05,176,0,0,Needs Improvement
IE2403200,2025-06,143,0,0,Exceeds
IE2403200,2025-07,177,0,0,Meets
IE2403200,2025-08,161,0,0,Meets
IE2403200,2025-09,160,2,1,Needs Improvement
IE2403200,2025-10,169,1,0,Meets
IE2403200,2025-11,142,3,0,Meets
IE2403200,2025-12,168,0,0,Meets
IE2403200,2026-01,142,1,0,Needs Improvement
IE2403200,2026-02,161,1,0,Meets
IE1303201,2025-03,189,1,0,Exceeds
IE1303201,2025-04,176,1,0,Exceeds
IE1303201,2025-05,177,2,0,Meets
IE1303201,2025-06,189,0,1,Meets
IE1303201,2025-07,167,0,0,Meets
IE1303201,2025-08,176,1,0,Exceeds
IE1303201,2025-09,190,0,1,Exceeds
IE1303201,2025-10,187,0,0,Exceeds
IE1303201,2025-11,186,2,2,Needs Improvement
IE1303201,2025-12,160,0,0,Meets
IE1303201,2026-01,168,0,0,Exceeds
IE1303201,2026-02,171,1,0,Meets
IE9403202,2025-03,168,2,0,Needs Improvement
IE9403202,2025-04,171,2,0,Meets
IE9403202,2025-05,184,1,0,Meets
IE9403202,2025-06,176,2,0,Meets
IE9403202,2025-07,165,0,0,Meets
IE9403202,2025-08,174,1,1,Meets
IE9403202,2025-09,154,0,0,Meets
IE9403202,2025-10,182,0,0,Meets
IE9403202,2025-11,166,0,0,Meets
IE9403202,2025-12,172,1,0,Meets
IE9403202,2026-01,176,1,0,Meets
IE9403202,2026-02,167,0,0,Exceeds
IE1203203,2025-03,159,1,0,Exceeds
IE1203203,2025-04,169,0,0,Meets
IE1203203,2025-05,175,0,0,Exceeds
IE1203203,2025-06,161,1,1,Meets
IE1203203,2025-07,178,2,0,Meets
IE1203203,2025-08,157,1,0,Meets
IE1203203,2025-09,163,0,1,Exceeds
IE1203203,2025-10,149,1,0,Needs Improvement
IE1203203,2025-11,185,1,0,Exceeds
IE1203203,2025-12,159,1,0,Meets
IE1203203,2026-01,180,0,0,Meets
IE1203203,2026-02,178,0,1,Meets
IE2003204,2025-03,154,2,0,Meets
IE2003204,2025-04,178,0,1,Meets
IE2003204,2025-05,151,0,1,Exceeds
IE2003204,2025-06,169,0,0,Exceeds
IE2003204,2025-07,151,3,0,Meets
IE2003204,2025-08,159,2,0,Needs Improvement
IE2003204,2025-09,179,1,1,Meets
IE2003204,2025-10,166,0,0,Exceeds
IE2003204,2025-11,152,1,1,Needs Improvement
IE2003204,2025-12,162,1,0,Meets
IE2003204,2026-01,136,1,0,Exceeds
IE2003204,2026-02,186,2,1,Needs Improvement
IE0603205,2025-03,163,2,1,Meets
IE0603205,2025-04,183,0,0,Meets
IE0603205,2025-05,160,0,0,Exceeds
IE0603205,2025-06,163,1,0,Exceeds
IE0603205,2025-07,173,0,1,Exceeds
IE0603205,2025-08,168,0,1,Meets
IE0603205,2025-09,175,1,1,Meets
IE0603205,2025-10,168,2,0,Meets
IE0603205,2025-11,156,1,0,Meets
IE0603205,2025-12,170,2,0,Meets
IE0603205,2026-01,171,0,0,Meets
IE0603205,2026-02,164,1,0,Meets
IE1103206,2025-03,178,2,0,Meets
IE1103206,2025-04,180,1,0,Exceeds
IE1103206,2025-05,166,1,1,Meets
IE1103206,2025-06,178,0,0,Meets
IE1103206,2025-07,170,0,0,Exceeds
IE1103206,2025-08,194,0,0,Meets
IE1103206,2025-09,170,3,0,Needs Improvement
IE1103206,2025-10,172,1,0,Meets
IE1103206,2025-11,156,1,0,Exceeds
IE1103206,2025-12,170,0,0,Meets
IE1103206,2026-01,152,1,1,Exceeds
IE1103206,2026-02,166,0,0,Exceeds
IE0903207,2025-03,170,0,1,Meets
IE0903207,2025-04,158,0,0,Exceeds
IE0903207,2025-05,157,0,1,Meets
IE0903207,2025-06,163,0,1,Needs Improvement
IE0903207,2025-07,165,2,0,Meets
IE0903207,2025-08,161,1,0,Needs Improvement
IE0903207,2025-09,157,2,1,Needs Improvement
IE0903207,2025-10,188,2,0,Needs Improvement
IE0903207,2025-11,174,0,1,Exceeds
IE0903207,2025-12,162,0,0,Meets
IE0903207,2026-01,184,2,0,Meets
IE0903207,2026-02,143,2,1,Needs Improvement
IE1603208,2025-03,170,0,0,Exceeds
IE1603208,2025-04,178,1,1,Meets
IE1603208,2025-05,174,4,0,Meets
IE1603208,2025-06,165,1,1,Meets
IE1603208,2025-07,175,0,0,Exceeds
IE1603208,2025-08,178,0,0,Meets
IE1603208,2025-09,156,0,1,Exceeds
IE1603208,2025-10,158,0,0,Exceeds
IE1603208,2025-11,151,0,0,Meets
IE1603208,2025-12,171,0,2,Meets
IE1603208,2026-01,170,1,0,Meets
IE1603208,2026-02,172,1,1,Needs Improvement
IE1403209,2025-03,172,0,0,Meets
IE1403209,2025-04,169,2,0,Meets
IE1403209,2025-05,168,0,1,Exceeds
IE1403209,2025-06,148,0,0,Meets
IE1403209,2025-07,164,1,1,Meets
IE1403209,2025-08,188,1,1,Meets
IE1403209,2025-09,175,1,0,Exceeds
IE1403209,2025-10,165,1,0,Meets
IE1403209,2025-11,174,5,0,Needs Improvement
IE1403209,2025-12,169,0,0,Outstanding
IE1403209,2026-01,179,2,0,Needs Improvement
IE1403209,2026-02,149,1,1,Meets
IE2503210,2025-03,153,0,0,Exceeds
IE2503210,2025-04,150,0,1,Meets
IE2503210,2025-05,162,1,0,Needs Improvement
IE2503210,2025-06,175,1,0,Meets
IE2503210,2025-07,194,2,1,Needs Improvement
IE2503210,2025-08,162,1,0,Meets
IE2503210,2025-09,167,3,0,Meets
IE2503210,2025-10,170,2,0,Meets
IE2503210,2025-11,157,0,0,Meets
IE2503210,2025-12,186,0,0,Meets
IE2503210,2026-01,169,3,0,Meets
IE2503210,2026-02,179,0,0,Meets
IE0603211,2025-03,160,1,1,Meets
IE0603211,2025-04,170,1,1,Needs Improvement
IE0603211,2025-05,159,1,0,Needs Improvement
IE0603211,2025-06,160,2,0,Meets
IE0603211,2025-07,161,0,0,Needs Improvement
IE0603211,2025-08,175,1,0,Meets
IE0603211,2025-09,140,1,2,Needs Improvement
IE0603211,2025-10,151,1,0,Meets
IE0603211,2025-11,179,1,0,Needs Improvement
IE0603211,2025-12,152,2,0,Meets
IE0603211,2026-01,169,0,0,Meets
IE0603211,2026-02,165,0,0,Meets
IE2403212,2025-03,168,1,0,Exceeds
IE2403212,2025-04,170,0,2,Needs Improvement
IE2403212,2025-05,161,1,0,Meets
IE2403212,2025-06,174,1,0,Exceeds
IE2403212,2025-07,166,0,0,Outstanding
IE2403212,2025-08,171,1,0,Meets
IE2403212,2025-09,172,3,1,Needs Improvement
IE2403212,2025-10,197,1,0,Meets
IE2403212,2025-11,165,2,0,Meets
IE2403212,2025-12,154,3,0,Needs Improvement
IE2403212,2026-01,194,0,1,Exceeds
IE2403212,2026-02,139,0,0,Exceeds
IE1903213,2025-03,181,0,0,Meets
IE1903213,2025-04,153,1,0,Needs Improvement
IE1903213,2025-05,177,1,0,Exceeds
IE1903213,2025-06,182,0,0,Exceeds
IE1903213,2025-07,164,0,0,Meets
IE1903213,2025-08,163,0,1,Meets
IE1903213,2025-09,176,1,0,Meets
IE1903213,2025-10,168,4,2,Needs Improvement
IE1903213,2025-11,188,0,0,Exceeds
IE1903213,2025-12,185,1,1,Needs Improvement
IE1903213,2026-01,163,1,0,Needs Improvement
IE1903213,2026-02,188,1,0,Meets
IE1803214,2025-03,179,0,0,Meets
IE1803214,2025-04,190,2,0,Meets
IE1803214,2025-05,181,0,0,Meets
IE1803214,2025-06,183,0,1,Meets
IE1803214,2025-07,170,1,1,Meets
IE1803214,2025-08,184,0,0,Exceeds
IE1803214,2025-09,161,1,0,Meets
IE1803214,2025-10,155,2,1,Meets
IE1803214,2025-11,178,2,0,Exceeds
IE1803214,2025-12,189,0,0,Exceeds
IE1803214,2026-01,168,0,1,Exceeds
IE1803214,2026-02,161,0,0,Meets
IE2303215,2025-03,176,0,1,Exceeds
IE2303215,2025-04,158,1,0,Meets
IE2303215,2025-05,156,0,2,Needs Improvement
IE2303215,2025-06,165,1,1,Exceeds
IE2303215,2025-07,173,0,0,Meets
IE2303215,2025-08,170,0,0,Meets
IE2303215,2025-09,182,0,0,Needs Improvement
IE2303215,2025-10,169,1,1,Needs Improvement
IE2303215,2025-11,135,2,0,Meets
IE2303215,2025-12,161,1,0,Meets
IE2303215,2026-01,160,0,0,Meets
IE2303215,2026-02,160,1,1,Meets
IE2503216,2025-03,152,1,1,Meets
IE2503216,2025-04,170,0,0,Exceeds
IE2503216,2025-05,158,1,1,Meets
IE2503216,2025-06,189,0,1,Meets
IE2503216,2025-07,131,1,0,Meets
IE2503216,2025-08,146,0,0,Exceeds
IE2503216,2025-09,182,3,0,Needs Improvement
IE2503216,2025-10,159,2,0,Needs Improvement
IE2503216,2025-11,172,1,0,Meets
IE2503216,2025-12,186,0,1,Meets
IE2503216,2026-01,166,0,0,Exceeds
IE2503216,2026-02,154,2,1,Meets
IE9903217,2025-03,168,3,1,Needs Improvement
IE9903217,2025-04,166,0,0,Exceeds
IE9903217,2025-05,194,3,0,Meets
IE9903217,2025-06,183,0,0,Meets
IE9903217,2025-07,171,2,0,Meets
IE9903217,2025-08,166,0,0,Meets
IE9903217,2025-09,183,0,0,Exceeds
IE9903217,2025-10,160,3,0,Needs Improvement
IE9903217,2025-11,154,1,0,Meets
IE9903217,2025-12,161,1,3,Needs Improvement
IE9903217,2026-01,176,1,1,Needs Improvement
IE9903217,2026-02,165,1,0,Needs Improvement
IE0403218,2025-03,177,2,0,Meets
IE0403218,2025-04,168,2,0,Meets
IE0403218,2025-05,172,0,1,Meets
IE0403218,2025-06,170,2,0,Needs Improvement
IE0403218,2025-07,135,2,0,Meets
IE0403218,2025-08,174,1,0,Needs Improvement
IE0403218,2025-09,189,1,1,Meets
IE0403218,2025-10,145,0,1,Needs Improvement
IE0403218,2025-11,146,0,0,Meets
IE0403218,2025-12,171,0,0,Meets
IE0403218,2026-01,177,1,0,Meets
IE0403218,2026-02,161,1,0,Meets
IE0703219,2025-03,174,0,1,Needs Improvement
IE0703219,2025-04,160,0,1,Meets
IE0703219,2025-05,176,0,0,Meets
IE0703219,2025-06,177,1,1,Meets
IE0703219,2025-07,158,0,0,Meets
IE0703219,2025-08,147,2,0,Needs Improvement
IE0703219,2025-09,180,2,1,Needs Improvement
IE0703219,2025-10,189,1,1,Meets
IE0703219,2025-11,163,0,1,Meets
IE0703219,2025-12,159,0,2,Meets
IE0703219,2026-01,173,1,0,Meets
IE0703219,2026-02,176,0,0,Meets
IE1503220,2025-03,147,1,0,Meets
IE1503220,2025-04,172,0,1,Meets
IE1503220,2025-05,167,0,0,Exceeds
IE1503220,2025-06,170,1,1,Meets
IE1503220,2025-07,173,1,1,Exceeds
IE1503220,2025-08,197,1,0,Meets
IE1503220,2025-09,172,0,0,Exceeds
IE1503220,2025-10,150,0,1,Meets
IE1503220,2025-11,170,1,0,Meets
IE1503220,2025-12,159,0,1,Meets
IE1503220,2026-01,158,1,0,Meets
IE1503220,2026-02,137,0,0,Outstanding
IE0103221,2025-03,163,0,1,Meets
IE0103221,2025-04,164,2,0,Exceeds
IE0103221,2025-05,178,1,1,Meets
IE0103221,2025-06,146,0,0,Exceeds
IE0103221,2025-07,179,0,0,Meets
IE0103221,2025-08,175,1,0,Meets
IE0103221,2025-09,190,0,1,Meets
IE0103221,2025-10,175,0,0,Exceeds
IE0103221,2025-11,174,0,0,Meets
IE0103221,2025-12,163,1,0,Meets
IE0103221,2026-01,176,0,0,Meets
IE0103221,2026-02,163,1,1,Meets
IE9403222,2025-03,165,0,1,Meets
IE9403222,2025-04,183,0,0,Exceeds
IE9403222,2025-05,159,0,0,Exceeds
IE9403222,2025-06,183,1,0,Needs Improvement
IE9403222,2025-07,141,1,0,Exceeds
IE9403222,2025-08,176,1,0,Meets
IE9403222,2025-09,169,0,0,Exceeds
IE9403222,2025-10,173,1,0,Exceeds
IE9403222,2025-11,183,2,0,Exceeds
IE9403222,2025-12,168,3,0,Meets
IE9403222,2026-01,175,2,0,Meets
IE9403222,2026-02,167,2,0,Meets
IE1503223,2025-03,156,1,1,Meets
IE1503223,2025-04,173,1,1,Needs Improvement
IE1503223,2025-05,163,0,1,Needs Improvement
IE1503223,2025-06,177,1,0,Meets
IE1503223,2025-07,176,1,0,Meets
IE1503223,2025-08,172,0,0,Meets
IE1503223,2025-09,157,1,0,Meets
IE1503223,2025-10,169,0,2,Meets
IE1503223,2025-11,181,0,1,Meets
IE1503223,2025-12,158,2,0,Needs Improvement
IE1503223,2026-01,177,3,0,Needs Improvement
IE1503223,2026-02,176,0,0,Meets
IE2303224,2025-03,145,1,1,Needs Improvement
IE2303224,2025-04,143,2,0,Needs Improvement
IE2303224,2025-05,159,0,1,Meets
IE2303224,2025-06,175,0,1,Meets
IE2303224,2025-07,188,1,0,Meets
IE2303224,2025-08,190,0,0,Exceeds
IE2303224,2025-09,188,0,1,Exceeds
IE2303224,2025-10,176,1,0,Meets
IE2303224,2025-11,159,0,1,Exceeds
IE2303224,2025-12,156,0,0,Exceeds
IE2303224,2026-01,172,1,1,Meets
IE2303224,2026-02,201,1,1,Meets
IE2103225,2025-03,167,1,1,Needs Improvement
IE2103225,2025-04,170,3,0,Meets
IE2103225,2025-05,164,2,0,Meets
IE2103225,2025-06,169,0,0,Meets
IE2103225,2025-07,166,0,1,Exceeds
IE2103225,2025-08,179,0,0,Meets
IE2103225,2025-09,165,0,0,Meets
IE2103225,2025-10,161,1,0,Exceeds
IE2103225,2025-11,183,1,0,Meets
IE2103225,2025-12,160,2,0,Meets
IE2103225,2026-01,172,0,1,Meets
IE2103225,2026-02,167,2,0,Needs Improvement
IE9503226,2025-03,144,0,0,Meets
IE9503226,2025-04,171,4,0,Needs Improvement
IE9503226,2025-05,168,2,0,Meets
IE9503226,2025-06,155,0,1,Exceeds
IE9503226,2025-07,154,2,1,Meets
IE9503226,2025-08,168,2,1,Meets
IE9503226,2025-09,165,0,0,Meets
IE9503226,2025-10,171,1,0,Exceeds
IE9503226,2025-11,153,2,0,Meets
IE9503226,2025-12,157,0,2,Needs Improvement
IE9503226,2026-01,174,0,0,Meets
IE9503226,2026-02,169,0,0,Meets
IE9603227,2025-03,178,0,0,Exceeds
IE9603227,2025-04,188,1,0,Meets
IE9603227,2025-05,175,0,1,Meets
IE9603227,2025-06,149,0,0,Meets
IE9603227,2025-07,167,2,1,Meets
IE9603227,2025-08,172,0,0,Meets
IE9603227,2025-09,171,0,0,Meets
IE9603227,2025-10,172,0,0,Meets
IE9603227,2025-11,161,2,1,Meets
IE9603227,2025-12,165,0,1,Exceeds
IE9603227,2026-01,174,2,1,Needs Improvement
IE9603227,2026-02,146,0,0,Meets
IE2403228,2025-03,179,0,0,Meets
IE2403228,2025-04,163,0,0,Exceeds
IE2403228,2025-05,176,0,1,Meets
IE2403228,2025-06,165,2,0,Meets
IE2403228,2025-07,167,1,0,Meets
IE2403228,2025-08,159,0,0,Exceeds
IE2403228,2025-09,153,0,0,Meets
IE2403228,2025-10,169,3,0,Needs Improvement
IE2403228,2025-11,163,2,0,Needs Improvement
IE2403228,2025-12,165,2,0,Meets
IE2403228,2026-01,174,0,0,Exceeds
IE2403228,2026-02,148,2,1,Needs Improvement
IE9503229,2025-03,156,0,0,Meets
IE9503229,2025-04,162,2,0,Meets
IE9503229,2025-05,160,2,1,Needs Improvement
IE9503229,2025-06,157,1,0,Meets
IE9503229,2025-07,164,0,0,Meets
IE9503229,2025-08,182,1,0,Meets
IE9503229,2025-09,150,0,0,Exceeds
IE9503229,2025-10,163,1,2,Needs Improvement
IE9503229,2025-11,160,2,0,Meets
IE9503229,2025-12,149,0,0,Meets
IE9503229,2026-01,139,0,0,Meets
IE9503229,2026-02,159,0,0,Meets
IE2403230,2025-03,133,0,1,Exceeds
IE2403230,2025-04,156,1,1,Needs Improvement
IE2403230,2025-05,166,0,0,Meets
IE2403230,2025-06,171,1,0,Meets
IE2403230,2025-07,148,0,1,Meets
IE2403230,2025-08,166,1,0,Meets
IE2403230,2025-09,174,0,0,Exceeds
IE2403230,2025-10,174,2,0,Needs Improvement
IE2403230,2025-11,177,0,0,Exceeds
IE2403230,2025-12,178,1,1,Needs Improvement
IE2403230,2026-01,166,1,0,Needs Improvement
IE2403230,2026-02,172,1,0,Meets
IE1703231,2025-03,181,0,0,Exceeds
IE1703231,2025-04,198,0,0,Meets
IE1703231,2025-05,173,1,0,Meets
IE1703231,2025-06,163,0,0,Meets
IE1703231,2025-07,164,1,0,Exceeds
IE1703231,2025-08,165,0,0,Exceeds
IE1703231,2025-09,168,3,1,Needs Improvement
IE1703231,2025-10,153,2,0,Needs Improvement
IE1703231,2025-11,145,0,0,Exceeds
IE1703231,2025-12,175,3,1,Meets
IE1703231,2026-01,160,0,0,Meets
IE1703231,2026-02,168,0,1,Meets
IE0203232,2025-03,176,1,0,Meets
IE0203232,2025-04,154,0,0,Meets
IE0203232,2025-05,174,1,0,Exceeds
IE0203232,2025-06,185,0,0,Exceeds
IE0203232,2025-07,181,0,0,Meets
IE0203232,2025-08,171,0,0,Meets
IE0203232,2025-09,157,1,0,Outstanding
IE0203232,2025-10,155,0,1,Meets
IE0203232,2025-11,175,0,0,Exceeds
IE0203232,2025-12,164,0,0,Meets
IE0203232,2026-01,180,1,0,Meets
IE0203232,2026-02,176,2,2,Needs Improvement
IE2003233,2025-03,180,0,0,Meets
IE2003233,2025-04,159,0,0,Exceeds
IE2003233,2025-05,170,2,0,Meets
IE2003233,2025-06,165,2,2,Meets
IE2003233,2025-07,166,2,0,Meets
IE2003233,2025-08,162,0,1,Meets
IE2003233,2025-09,164,1,0,Needs Improvement
IE2003233,2025-10,153,1,0,Meets
IE2003233,2025-11,183,0,0,Meets
IE2003233,2025-12,163,0,1,Exceeds
IE2003233,2026-01,151,0,0,Exceeds
IE2003233,2026-02,164,1,0,Outstanding
IE0103234,2025-03,183,1,0,Exceeds
IE0103234,2025-04,148,1,1,Meets
IE0103234,2025-05,153,0,0,Meets
IE0103234,2025-06,178,1,0,Meets
IE0103234,2025-07,171,2,0,Meets
IE0103234,2025-08,160,1,1,Meets
IE0103234,2025-09,174,1,0,Exceeds
IE0103234,2025-10,159,0,1,Meets
IE0103234,2025-11,172,0,1,Meets
IE0103234,2025-12,150,0,0,Meets
IE0103234,2026-01,180,1,2,Meets
IE0103234,2026-02,170,1,1,Meets
IE1603235,2025-03,161,2,0,Meets
IE1603235,2025-04,173,0,0,Meets
IE1603235,2025-05,180,1,1,Meets
IE1603235,2025-06,161,2,0,Exceeds
IE1603235,2025-07,171,0,1,Meets
IE1603235,2025-08,146,0,1,Exceeds
IE1603235,2025-09,157,0,1,Meets
IE1603235,2025-10,172,1,0,Meets
IE1603235,2025-11,177,1,0,Exceeds
IE1603235,2025-12,186,1,0,Meets
IE1603235,2026-01,156,1,0,Meets
IE1603235,2026-02,185,0,0,Exceeds
IE9403236,2025-03,170,0,1,Meets
IE9403236,2025-04,186,0,1,Meets
IE9403236,2025-05,184,1,0,Meets
IE9403236,2025-06,176,1,0,Meets
IE9403236,2025-07,178,0,0,Exceeds
IE9403236,2025-08,159,1,1,Meets
IE9403236,2025-09,148,1,0,Meets
IE9403236,2025-10,162,1,0,Exceeds
IE9403236,2025-11,168,2,0,Meets
IE9403236,2025-12,171,1,0,Meets
IE9403236,2026-01,156,0,0,Meets
IE9403236,2026-02,178,1,0,Exceeds
IE0603237,2025-03,147,0,1,Meets
IE0603237,2025-04,152,0,0,Exceeds
IE0603237,2025-05,174,3,0,Meets
IE0603237,2025-06,149,1,0,Meets
IE0603237,2025-07,157,0,0,Exceeds
IE0603237,2025-08,168,0,0,Exceeds
IE0603237,2025-09,170,1,1,Needs Improvement
IE0603237,2025-10,160,0,0,Exceeds
IE0603237,2025-11,183,1,0,Needs Improvement
IE0603237,2025-12,128,2,1,Needs Improvement
IE0603237,2026-01,163,0,3,Meets
IE0603237,2026-02,146,0,0,Meets
IE9503238,2025-03,153,0,0,Exceeds
